cluster_id,menage_id,poids_menage,psu,strate,sous_pop,region,milieu,taille_menage,enfants_moins_5,sexe_chef,age_chef,nb_chambres,source_eau,type_toilette,electricite,radio,television,refrigerateur,velo,moto,voiture,quintile,score_richesse
10,355,315356,10,far north - rural,far north - rural,far-north,rural,2,0,female,68,1,unprotected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-137996
10,405,315356,10,far north - rural,far north - rural,far-north,rural,1,0,male,35,1,protected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-119646
10,446,315356,10,far north - rural,far north - rural,far-north,rural,5,0,male,75,4,unprotected well,pit latrine without slab/open pit,yes,no,no,no,no,no,no,poorest,-117498
10,555,315356,10,far north - rural,far north - rural,far-north,rural,5,1,male,37,2,unprotected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-94782
10,574,315356,10,far north - rural,far north - rural,far-north,rural,4,2,male,35,3,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-98951
10,687,315356,10,far north - rural,far north - rural,far-north,rural,2,0,female,46,2,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,poorer,-94893
10,688,315356,10,far north - rural,far north - rural,far-north,rural,5,0,male,75,3,protected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-123757
10,697,315356,10,far north - rural,far north - rural,far-north,rural,3,0,female,69,1,unprotected well,no facility/bush/field,no,no,no,no,no,no,no,poorest,-136985
10,715,315356,10,far north - rural,far north - rural,far-north,rural,6,1,female,32,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-136248
10,719,315356,10,far north - rural,far north - rural,far-north,rural,3,1,male,27,1,tube well or borehole,no facility/bush/field,no,no,no,no,no,no,no,poorer,-85510
10,755,315356,10,far north - rural,far north - rural,far-north,rural,5,3,male,28,1,protected well,pit latrine with slab,no,no,no,no,no,no,no,poorer,-99157
10,778,315356,10,far north - rural,far north - rural,far-north,rural,5,0,male,55,3,unprotected spring,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-127822
10,870,315356,10,far north - rural,far north - rural,far-north,rural,2,0,female,70,1,unprotected well,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-135536
10,959,315356,10,far north - rural,far north - rural,far-north,rural,8,0,male,60,4,unprotected well,pit latrine with slab,no,no,no,no,no,no,no,poorest,-126160
10,979,315356,10,far north - rural,far north - rural,far-north,rural,7,1,male,40,3,unprotected well,pit latrine with slab,yes,yes,yes,no,yes,yes,no,middle,-63227
10,994,315356,10,far north - rural,far north - rural,far-north,rural,3,1,male,31,1,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-130043
10,1005,315356,10,far north - rural,far north - rural,far-north,rural,7,1,male,57,4,unprotected well,pit latrine with slab,no,no,no,no,no,no,no,poorest,-114859
10,1059,315356,10,far north - rural,far north - rural,far-north,rural,10,0,male,72,5,piped to yard/plot,pit latrine with slab,yes,no,yes,no,no,no,no,middle,-50770
10,1063,315356,10,far north - rural,far north - rural,far-north,rural,2,0,female,72,2,tube well or borehole,no facility/bush/field,no,no,no,no,no,no,no,poorest,-127608
10,1133,315356,10,far north - rural,far north - rural,far-north,rural,6,2,male,38,3,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-113955
10,1198,315356,10,far north - rural,far north - rural,far-north,rural,4,2,male,30,2,unprotected well,pit latrine with slab,no,no,no,no,no,no,no,poorer,-104272
11,46,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,male,59,1,unprotected spring,pit latrine without slab/open pit,yes,no,no,no,no,no,no,middle,-54128
11,116,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,6,0,male,63,6,tube well or borehole,flush to piped sewer system,yes,yes,yes,no,no,no,no,richest,88771
11,165,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,female,70,3,tube well or borehole,pit latrine with slab,yes,no,no,no,no,no,no,middle,-28125
11,177,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,5,1,male,56,3,tube well or borehole,pit latrine without slab/open pit,yes,no,no,no,no,no,no,middle,-47799
11,189,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,5,0,male,55,3,tube well or borehole,pit latrine with slab,yes,no,no,no,no,no,no,middle,-13356
11,249,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,8,2,male,42,9,tube well or borehole,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,153316
11,250,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,5,0,male,61,4,piped to yard/plot,pit latrine with slab,yes,no,yes,yes,no,yes,no,richest,124279
11,335,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,7,0,male,67,4,tube well or borehole,flush to pit latrine,yes,yes,yes,yes,yes,yes,no,richest,218150
11,349,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,6,0,male,50,4,public tap/standpipe,pit latrine with slab,yes,yes,yes,yes,no,no,no,richest,91208
11,366,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,6,0,male,49,3,tube well or borehole,ventilated improved pit latrine (vip),yes,yes,no,no,no,no,no,middle,-50483
11,469,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,3,1,male,30,1,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,no,no,richer,76927
11,602,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,4,1,male,33,2,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,yes,no,richer,77887
11,655,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,19,2,male,75,13,unprotected well,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,48306
11,696,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,6,0,male,53,5,tube well or borehole,pit latrine with slab,yes,no,yes,no,no,no,no,richer,17550
11,710,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,2,0,male,80,4,tube well or borehole,flush to septic tank,yes,no,yes,yes,no,no,no,richest,111610
11,735,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,8,2,male,55,3,public tap/standpipe,composting toilet,yes,yes,yes,no,no,no,no,richer,7116
11,761,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,male,49,2,tube well or borehole,pit latrine with slab,yes,yes,yes,yes,no,no,no,richer,39333
11,804,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,3,0,male,74,3,tube well or borehole,flush to piped sewer system,yes,no,yes,no,no,no,no,richest,85022
11,864,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,8,0,male,67,5,tube well or borehole,ventilated improved pit latrine (vip),yes,yes,yes,yes,yes,yes,no,richest,205936
11,931,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,5,0,female,59,4,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,36535
11,951,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,7,1,male,64,4,tube well or borehole,flush to septic tank,yes,no,yes,no,no,yes,no,richer,39173
11,992,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,6,2,male,35,2,tube well or borehole,flush to piped sewer system,yes,no,yes,no,no,yes,no,richer,32116
11,1049,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,5,1,male,78,4,tube well or borehole,pit latrine without slab/open pit,yes,yes,no,no,no,no,no,middle,-27164
11,1050,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,10,1,male,53,5,tube well or borehole,hanging toilet/latrine,yes,no,no,no,no,no,no,poorer,-76703
11,1078,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,9,1,male,52,5,tube well or borehole,composting toilet,yes,yes,no,no,no,no,no,middle,1626
11,1118,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,1,0,female,65,2,unprotected spring,pit latrine with slab,yes,no,no,no,no,yes,no,middle,-29065
11,1162,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,16,4,male,53,7,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,no,no,richer,31186
11,1198,667042,11,littoral - urban,littoral - urban,littoral (without douala),urban,5,1,male,27,3,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,middle,2201
12,45,1136516,12,douala,douala,douala,urban,7,3,male,35,2,piped into dwelling,flush to septic tank,yes,yes,yes,yes,yes,yes,yes,richest,212496
12,149,1136516,12,douala,douala,douala,urban,5,1,male,40,2,piped to yard/plot,flush to septic tank,yes,yes,yes,yes,yes,yes,yes,richest,221745
12,160,1136516,12,douala,douala,douala,urban,2,0,female,39,2,bottled water,flush to piped sewer system,yes,no,yes,yes,no,no,yes,richest,273362
12,242,1136516,12,douala,douala,douala,urban,1,0,female,54,3,piped into dwelling,flush to piped sewer system,yes,no,yes,yes,no,no,no,richest,171874
12,277,1136516,12,douala,douala,douala,urban,2,0,male,22,2,bottled water,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,221719
12,286,1136516,12,douala,douala,douala,urban,4,0,male,60,3,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,yes,yes,richest,172218
12,382,1136516,12,douala,douala,douala,urban,4,0,male,65,3,piped into dwelling,flush to piped sewer system,yes,yes,yes,yes,no,no,yes,richest,224667
12,404,1136516,12,douala,douala,douala,urban,5,2,male,33,2,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,no,yes,richest,261437
12,412,1136516,12,douala,douala,douala,urban,5,2,male,37,2,piped into dwelling,flush to piped sewer system,yes,no,yes,yes,no,yes,yes,richest,254917
12,452,1136516,12,douala,douala,douala,urban,7,3,male,39,3,tube well or borehole,flush to pit latrine,yes,yes,yes,yes,no,no,yes,richest,271033
12,468,1136516,12,douala,douala,douala,urban,5,1,female,63,3,piped into dwelling,flush to piped sewer system,yes,no,yes,yes,no,no,no,richer,79143
12,484,1136516,12,douala,douala,douala,urban,5,0,male,61,3,piped into dwelling,flush to piped sewer system,yes,no,yes,yes,no,no,no,richest,104986
12,549,1136516,12,douala,douala,douala,urban,3,1,male,32,2,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,yes,yes,richest,217998
12,557,1136516,12,douala,douala,douala,urban,1,0,male,34,1,bottled water,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,193867
12,624,1136516,12,douala,douala,douala,urban,5,1,female,33,3,piped into dwelling,flush to septic tank,yes,no,yes,yes,no,no,no,richest,110379
12,642,1136516,12,douala,douala,douala,urban,6,1,female,50,3,tube well or borehole,flush to septic tank,yes,no,yes,yes,no,yes,no,richest,99387
12,748,1136516,12,douala,douala,douala,urban,2,0,male,30,1,piped into dwelling,flush to piped sewer system,yes,no,yes,no,no,no,no,richest,107385
12,778,1136516,12,douala,douala,douala,urban,6,0,female,68,3,piped to yard/plot,pit latrine with slab,yes,no,yes,no,no,no,no,richer,54575
12,823,1136516,12,douala,douala,douala,urban,1,0,male,40,1,bottled water,flush to septic tank,yes,yes,no,no,no,no,yes,richest,127470
12,832,1136516,12,douala,douala,douala,urban,5,1,female,52,3,bottled water,flush to septic tank,yes,no,yes,yes,no,no,yes,richest,204357
12,845,1136516,12,douala,douala,douala,urban,4,0,male,70,3,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,102671
12,874,1136516,12,douala,douala,douala,urban,7,1,male,40,3,piped into dwelling,flush to septic tank,yes,yes,yes,yes,no,no,yes,richest,234263
12,931,1136516,12,douala,douala,douala,urban,2,0,male,36,1,piped to yard/plot,flush to septic tank,yes,no,yes,no,no,no,no,richest,103424
12,935,1136516,12,douala,douala,douala,urban,1,0,male,26,1,bottled water,flush to septic tank,yes,no,yes,no,no,no,no,richest,87594
12,1121,1136516,12,douala,douala,douala,urban,2,0,male,28,1,piped to yard/plot,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,95895
12,1128,1136516,12,douala,douala,douala,urban,4,0,female,52,3,piped into dwelling,flush to septic tank,yes,no,yes,yes,no,no,no,richest,148586
13,54,328933,13,south - urban,south - urban,south,urban,4,0,female,58,1,piped to yard/plot,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,middle,-17764
13,70,328933,13,south - urban,south - urban,south,urban,5,1,male,35,2,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,no,no,richer,38367
13,149,328933,13,south - urban,south - urban,south,urban,3,0,female,80,2,tube well or borehole,flush to septic tank,yes,no,yes,yes,no,no,no,richest,81890
13,205,328933,13,south - urban,south - urban,south,urban,3,1,male,40,1,piped to yard/plot,pit latrine with slab,yes,no,yes,no,no,no,no,richer,29266
13,242,328933,13,south - urban,south - urban,south,urban,1,0,male,20,1,public tap/standpipe,pit latrine with slab,yes,yes,no,no,no,yes,no,middle,-6847
13,285,328933,13,south - urban,south - urban,south,urban,1,0,male,35,1,tube well or borehole,pit latrine without slab/open pit,yes,yes,yes,no,no,no,yes,richer,35325
13,306,328933,13,south - urban,south - urban,south,urban,5,2,male,30,1,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,no,no,richer,23688
13,410,328933,13,south - urban,south - urban,south,urban,8,0,female,50,5,public tap/standpipe,flush to septic tank,yes,no,yes,yes,no,no,no,richer,27855
13,431,328933,13,south - urban,south - urban,south,urban,1,0,male,28,1,tube well or borehole,pit latrine with slab,yes,no,yes,no,no,yes,no,richer,49269
13,462,328933,13,south - urban,south - urban,south,urban,2,0,male,42,2,tube well or borehole,pit latrine without slab/open pit,yes,no,yes,yes,no,yes,no,richest,127650
13,483,328933,13,south - urban,south - urban,south,urban,3,1,female,23,2,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,no,no,richer,46610
13,506,328933,13,south - urban,south - urban,south,urban,16,5,male,40,4,piped to yard/plot,flush to septic tank,yes,yes,yes,yes,no,yes,no,richest,105581
13,536,328933,13,south - urban,south - urban,south,urban,7,1,female,65,2,piped into dwelling,flush to septic tank,yes,no,yes,yes,no,no,no,richer,73605
13,576,328933,13,south - urban,south - urban,south,urban,5,2,male,32,1,tube well or borehole,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,middle,-8345
13,677,328933,13,south - urban,south - urban,south,urban,7,2,male,42,2,piped to neighbor,flush to septic tank,yes,yes,yes,yes,no,no,no,richest,134006
13,678,328933,13,south - urban,south - urban,south,urban,4,2,male,24,1,tube well or borehole,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,richer,5797
13,690,328933,13,south - urban,south - urban,south,urban,1,0,male,41,1,protected spring,pit latrine without slab/open pit,yes,yes,yes,no,no,no,no,richer,51267
13,733,328933,13,south - urban,south - urban,south,urban,6,3,male,40,2,tube well or borehole,pit latrine with slab,yes,no,yes,yes,no,yes,no,richer,72529
13,747,328933,13,south - urban,south - urban,south,urban,1,0,male,25,1,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,middle,-2596
13,755,328933,13,south - urban,south - urban,south,urban,1,0,male,31,1,public tap/standpipe,pit latrine without slab/open pit,yes,no,no,no,no,no,no,middle,-15787
13,945,328933,13,south - urban,south - urban,south,urban,3,0,female,52,1,bottled water,pit latrine with slab,yes,no,yes,yes,no,no,no,richest,118328
13,960,328933,13,south - urban,south - urban,south,urban,2,0,male,57,1,piped to yard/plot,pit latrine with slab,yes,yes,yes,yes,no,no,no,richer,75087
13,965,328933,13,south - urban,south - urban,south,urban,6,3,male,52,1,tube well or borehole,pit latrine with slab,yes,yes,yes,no,no,no,no,richer,45016
13,975,328933,13,south - urban,south - urban,south,urban,2,0,male,27,1,protected well,pit latrine with slab,no,no,no,no,no,yes,no,middle,-31860
13,1022,328933,13,south - urban,south - urban,south,urban,3,1,male,25,1,public tap/standpipe,pit latrine without slab/open pit,yes,yes,yes,no,no,yes,no,richer,35160
13,1024,328933,13,south - urban,south - urban,south,urban,6,3,male,33,1,piped to neighbor,pit latrine without slab/open pit,yes,yes,yes,no,no,yes,no,middle,-1847
13,1068,328933,13,south - urban,south - urban,south,urban,8,1,male,44,2,public tap/standpipe,pit latrine without slab/open pit,yes,no,yes,no,no,yes,no,middle,2186
13,1194,328933,13,south - urban,south - urban,south,urban,4,1,female,32,2,piped to yard/plot,flush to septic tank,yes,no,yes,yes,no,no,no,richer,79513
14,27,986321,14,far north - rural,far north - rural,far-north,rural,15,1,male,54,8,unprotected well,pit latrine with slab,no,no,yes,no,yes,yes,no,middle,-48767
14,46,986321,14,far north - rural,far north - rural,far-north,rural,3,0,male,26,2,river/dam/lake/ponds/stream/canal/irrigation channel,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorest,-110353
14,86,986321,14,far north - rural,far north - rural,far-north,rural,10,3,male,43,3,tube well or borehole,pit latrine with slab,no,no,no,no,no,no,no,poorer,-88963
14,138,986321,14,far north - rural,far north - rural,far-north,rural,5,0,male,75,3,tube well or borehole,pit latrine without slab/open pit,no,no,no,no,no,no,no,poorer,-105837
14,141,986321,14,far north - rural,far north - rural,far-north,rural,13,3,male,55,6,protected well,pit latrine with slab,no,yes,no,no,no,yes,no,poorer,-84803
