cluster_id,menage_id,ligne,lien_chef,residence,dormi_nuit,sexe,age,niveau_educ,annees_ecole,scolarise,quintile
129,521,3,son/daughter,yes,yes,female,5,primary,1,attended at some time,middle
129,521,4,son/daughter,yes,yes,male,3,"no education, preschool",0,no,middle
129,521,5,brother/sister,yes,yes,male,18,"no education, preschool",0,no,middle
129,521,6,other relative,yes,yes,male,20,secondary,13,no,middle
129,521,7,other relative,yes,yes,male,18,"no education, preschool",0,no,middle
129,521,8,other relative,yes,yes,male,15,"no education, preschool",0,no,middle
129,566,1,head,yes,yes,male,45,secondary,10,no,poorer
129,566,2,wife or husband,yes,yes,female,28,primary,6,no,poorer
129,566,3,son/daughter,yes,yes,male,16,primary,6,attended at some time,poorer
129,566,4,son/daughter,yes,yes,female,10,primary,4,attended at some time,poorer
129,566,5,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorer
129,566,6,son/daughter,yes,yes,female,18,secondary,8,attended at some time,poorer
129,614,1,head,yes,yes,female,49,"no education, preschool",0,no,poorer
129,614,2,grandchild,yes,yes,male,9,primary,3,attended at some time,poorer
129,614,3,grandchild,yes,yes,male,7,primary,2,attended at some time,poorer
129,614,4,grandchild,yes,yes,male,5,"no education, preschool",0,no,poorer
129,694,1,head,yes,yes,male,56,primary,6,no,poorer
129,694,2,wife or husband,yes,yes,female,43,primary,4,no,poorer
129,694,3,grandchild,yes,yes,male,15,secondary,10,attended at some time,poorer
129,694,4,grandchild,yes,yes,female,7,primary,1,attended at some time,poorer
129,694,5,grandchild,yes,yes,male,3,"no education, preschool",0,no,poorer
129,704,1,head,yes,yes,male,45,primary,6,no,poorer
129,704,2,wife or husband,yes,yes,female,40,primary,6,no,poorer
129,704,3,son/daughter,yes,yes,male,21,secondary,7,no,poorer
129,704,4,son/daughter,yes,yes,male,18,secondary,9,no,poorer
129,704,5,son/daughter,yes,yes,male,14,secondary,8,no,poorer
129,704,6,son/daughter,yes,yes,female,11,primary,5,attended at some time,poorer
129,704,7,son/daughter,yes,yes,male,8,primary,2,attended at some time,poorer
129,704,8,son/daughter,yes,yes,female,8,primary,3,attended at some time,poorer
129,719,1,head,yes,yes,female,47,don't know,don't know,no,middle
129,719,2,son/daughter,yes,yes,male,24,higher,15,no,middle
129,719,3,parent,yes,yes,female,75,"no education, preschool",0,no,middle
129,784,1,head,yes,yes,female,58,"no education, preschool",0,no,poorer
129,877,1,head,yes,yes,female,65,primary,1,no,poorer
129,877,2,son/daughter,yes,no,male,30,secondary,9,no,poorer
129,877,3,son/daughter,yes,yes,male,20,secondary,8,no,poorer
129,877,4,other relative,yes,yes,male,25,primary,5,no,poorer
129,877,5,other relative,yes,yes,male,28,primary,6,no,poorer
129,877,6,other relative,yes,yes,female,6,primary,1,no,poorer
129,928,1,head,yes,yes,female,40,secondary,8,no,poorer
129,928,2,son/daughter,yes,yes,female,23,secondary,13,no,poorer
129,928,3,grandchild,yes,yes,female,6,primary,1,attended at some time,poorer
129,1054,1,head,yes,yes,male,45,"no education, preschool",0,no,poorer
129,1113,1,head,yes,yes,male,63,"no education, preschool",0,no,poorer
129,1113,2,wife or husband,yes,yes,female,51,"no education, preschool",0,no,poorer
129,1113,3,son/daughter,yes,yes,male,35,primary,6,no,poorer
129,1113,4,son/daughter,yes,yes,male,25,primary,5,no,poorer
129,1113,5,son/daughter-in-law,yes,yes,female,35,primary,6,no,poorer
129,1113,6,grandchild,yes,yes,male,18,secondary,10,no,poorer
129,1113,7,grandchild,yes,yes,female,7,primary,4,attended at some time,poorer
129,1113,8,grandchild,yes,yes,female,7,primary,2,attended at some time,poorer
129,1113,9,grandchild,yes,yes,male,2,"no education, preschool",0,no,poorer
129,1113,10,grandchild,yes,yes,female,1,"no education, preschool",0,no,poorer
129,1113,11,son/daughter-in-law,yes,no,female,don't know,primary,6,no,poorer
129,1113,12,grandchild,yes,no,male,9,primary,4,attended at some time,poorer
129,1113,13,grandchild,yes,no,female,7,primary,3,attended at some time,poorer
129,1113,14,grandchild,yes,no,male,1,"no education, preschool",0,no,poorer
129,1120,1,head,yes,yes,male,48,primary,6,no,poorer
129,1120,2,wife or husband,yes,yes,female,43,primary,6,no,poorer
129,1120,3,son/daughter,yes,yes,female,21,secondary,10,attended at some time,poorer
129,1120,4,son/daughter,yes,yes,female,19,primary,6,attended at some time,poorer
129,1120,5,son/daughter,yes,yes,male,17,secondary,10,attended at some time,poorer
129,1120,6,son/daughter,yes,yes,female,12,primary,5,attended at some time,poorer
129,1120,7,son/daughter,yes,yes,male,9,primary,4,attended at some time,poorer
129,1120,8,son/daughter,yes,yes,female,9,primary,4,attended at some time,poorer
129,1120,9,grandchild,yes,yes,female,1,"no education, preschool",0,no,poorer
129,1126,1,head,yes,yes,male,45,primary,6,no,middle
129,1126,2,wife or husband,yes,yes,female,35,primary,6,no,middle
129,1126,3,son/daughter,yes,yes,male,13,primary,5,attended at some time,middle
129,1126,4,son/daughter,yes,yes,female,10,primary,4,attended at some time,middle
129,1126,5,son/daughter,yes,yes,male,8,primary,2,attended at some time,middle
129,1126,6,son/daughter,yes,yes,male,5,primary,1,attended at some time,middle
129,1126,7,son/daughter,yes,yes,male,2,"no education, preschool",0,no,middle
129,1196,1,head,yes,yes,male,31,primary,6,no,poorer
129,1196,2,wife or husband,yes,yes,female,30,"no education, preschool",0,no,poorer
129,1196,3,son/daughter,yes,yes,female,11,primary,5,attended at some time,poorer
129,1196,4,son/daughter,yes,yes,male,3,"no education, preschool",0,no,poorer
130,66,1,head,yes,yes,male,68,primary,4,no,poorest
130,66,2,wife or husband,yes,yes,female,52,"no education, preschool",0,no,poorest
130,66,3,wife or husband,yes,yes,female,51,"no education, preschool",0,no,poorest
130,66,4,wife or husband,yes,yes,female,43,"no education, preschool",0,no,poorest
130,66,5,son/daughter,yes,yes,male,18,secondary,8,attended at some time,poorest
130,66,6,son/daughter,yes,yes,male,15,primary,5,no,poorest
130,66,7,son/daughter,yes,yes,male,11,primary,4,attended at some time,poorest
130,144,1,head,yes,yes,female,66,"no education, preschool",0,no,poorest
130,144,2,grandchild,yes,yes,male,8,primary,2,attended at some time,poorest
130,154,1,head,yes,yes,female,45,primary,6,no,poorest
130,154,2,son/daughter,yes,yes,female,15,primary,5,no,poorest
130,154,3,son/daughter,yes,yes,male,12,primary,6,attended at some time,poorest
130,154,4,son/daughter,yes,yes,male,12,primary,6,attended at some time,poorest
130,189,1,head,yes,yes,female,40,"no education, preschool",0,no,poorest
130,189,2,son/daughter,yes,yes,male,17,primary,4,no,poorest
130,189,3,son/daughter,yes,yes,female,14,primary,6,attended at some time,poorest
130,198,1,head,yes,yes,male,60,"no education, preschool",0,no,poorest
130,198,2,wife or husband,yes,yes,female,57,"no education, preschool",0,no,poorest
130,198,3,son/daughter,yes,yes,male,19,secondary,9,attended at some time,poorest
130,198,4,son/daughter,yes,yes,female,6,primary,3,no,poorest
130,198,5,son/daughter,yes,yes,female,5,"no education, preschool",0,no,poorest
130,209,1,head,yes,yes,male,30,secondary,10,no,poorest
130,209,2,wife or husband,yes,yes,female,19,secondary,9,no,poorest
130,209,3,son/daughter,yes,yes,male,0,"no education, preschool",0,no,poorest
130,242,1,head,yes,yes,female,27,"no education, preschool",0,no,poorest
130,242,2,son/daughter,yes,yes,female,9,primary,0,attended at some time,poorest
130,242,3,son/daughter,yes,yes,male,7,primary,0,no,poorest
130,242,4,son/daughter,yes,yes,female,4,"no education, preschool",0,no,poorest
130,286,1,head,yes,yes,male,45,"no education, preschool",0,no,poorest
130,286,2,wife or husband,yes,yes,female,40,"no education, preschool",0,no,poorest
130,286,3,son/daughter,yes,yes,female,15,"no education, preschool",0,no,poorest
130,286,4,son/daughter,yes,yes,female,11,primary,1,attended at some time,poorest
130,286,5,son/daughter,yes,yes,female,7,"no education, preschool",0,no,poorest
130,286,6,son/daughter,yes,yes,female,3,"no education, preschool",0,no,poorest
130,286,7,wife or husband,yes,yes,female,32,"no education, preschool",0,no,poorest
130,286,8,son/daughter,yes,yes,female,12,"no education, preschool",0,no,poorest
130,286,9,son/daughter,yes,yes,male,10,primary,5,attended at some time,poorest
130,286,10,son/daughter,yes,yes,male,7,"no education, preschool",0,no,poorest
130,286,11,son/daughter,yes,yes,female,3,"no education, preschool",0,no,poorest
130,287,1,head,yes,yes,female,24,primary,6,no,poorest
130,287,2,son/daughter,yes,yes,male,8,primary,1,attended at some time,poorest
130,287,3,son/daughter,yes,yes,female,4,"no education, preschool",0,no,poorest
130,304,1,head,yes,yes,male,25,primary,6,no,poorest
130,361,1,head,yes,yes,male,28,primary,2,no,poorest
130,361,2,wife or husband,yes,yes,female,25,"no education, preschool",0,no,poorest
130,361,3,son/daughter,yes,yes,female,4,"no education, preschool",0,no,poorest
130,361,4,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorest
130,411,1,head,yes,yes,female,40,"no education, preschool",0,no,poorest
130,411,2,son/daughter,yes,yes,female,17,secondary,8,attended at some time,poorest
130,411,3,son/daughter,yes,yes,male,14,primary,4,attended at some time,poorest
130,411,4,son/daughter,yes,yes,female,12,primary,2,attended at some time,poorest
130,411,5,son/daughter,yes,yes,male,5,"no education, preschool",0,no,poorest
130,411,6,adopted/foster child,yes,yes,male,13,secondary,8,attended at some time,poorest
130,444,1,head,yes,no,male,30,secondary,13,no,poorest
130,449,1,head,yes,yes,male,19,primary,5,no,poorest
130,469,1,head,yes,yes,female,55,"no education, preschool",0,no,poorest
130,469,2,grandchild,yes,yes,male,8,primary,2,attended at some time,poorest
130,562,1,head,yes,yes,male,80,"no education, preschool",0,no,poorest
130,562,2,wife or husband,yes,yes,female,70,"no education, preschool",0,no,poorest
130,621,1,head,yes,yes,male,30,"no education, preschool",0,no,poorest
130,621,2,wife or husband,yes,yes,female,25,"no education, preschool",0,no,poorest
130,621,3,son/daughter,yes,yes,female,7,"no education, preschool",0,no,poorest
130,621,4,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorest
130,621,5,son/daughter,yes,yes,male,0,"no education, preschool",0,no,poorest
130,643,1,head,yes,yes,male,25,secondary,9,no,poorer
130,656,1,head,yes,yes,female,37,"no education, preschool",0,no,poorest
130,656,2,son/daughter,yes,yes,male,15,primary,6,attended at some time,poorest
130,656,3,son/daughter,yes,yes,female,13,"no education, preschool",0,no,poorest
130,656,4,son/daughter,yes,yes,female,5,"no education, preschool",0,no,poorest
130,656,5,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorest
130,656,6,son/daughter,yes,yes,female,2,"no education, preschool",0,no,poorest
130,693,1,head,yes,yes,male,45,"no education, preschool",0,no,poorer
130,693,2,wife or husband,yes,yes,female,40,"no education, preschool",0,no,poorer
130,693,3,son/daughter,yes,yes,female,16,secondary,7,attended at some time,poorer
130,693,4,son/daughter,yes,yes,male,10,primary,6,attended at some time,poorer
130,693,5,son/daughter,yes,yes,female,5,primary,1,attended at some time,poorer
130,693,6,son/daughter,yes,yes,female,4,"no education, preschool",0,no,poorer
130,778,1,head,yes,yes,female,90,"no education, preschool",0,no,poorest
130,786,1,head,yes,yes,male,45,"no education, preschool",0,no,poorest
130,786,2,wife or husband,yes,yes,female,38,"no education, preschool",0,no,poorest
130,786,3,son/daughter,yes,yes,female,11,primary,5,attended at some time,poorest
130,786,4,son/daughter,yes,yes,male,10,primary,1,attended at some time,poorest
130,786,5,son/daughter,yes,yes,male,7,primary,0,attended at some time,poorest
130,786,6,son/daughter,yes,yes,male,5,"no education, preschool",0,no,poorest
130,833,1,head,yes,yes,female,34,"no education, preschool",0,no,poorest
130,833,2,son/daughter,yes,yes,female,17,"no education, preschool",0,no,poorest
130,833,3,son/daughter,yes,yes,male,14,"no education, preschool",0,no,poorest
130,833,4,son/daughter,yes,yes,male,7,"no education, preschool",0,no,poorest
130,833,5,son/daughter,yes,yes,female,3,"no education, preschool",0,no,poorest
130,895,1,head,yes,yes,male,47,"no education, preschool",0,no,poorest
130,895,2,wife or husband,yes,yes,female,27,"no education, preschool",0,no,poorest
130,895,3,son/daughter,yes,yes,female,12,primary,3,attended at some time,poorest
130,895,4,son/daughter,yes,yes,female,8,"no education, preschool",0,no,poorest
130,895,5,son/daughter,yes,yes,male,2,"no education, preschool",0,no,poorest
130,907,1,head,yes,yes,male,73,"no education, preschool",0,no,poorest
130,907,2,wife or husband,yes,yes,female,60,"no education, preschool",0,no,poorest
130,907,3,grandchild,yes,yes,male,12,primary,6,attended at some time,poorest
130,907,4,grandchild,yes,yes,male,10,primary,3,attended at some time,poorest
130,907,5,grandchild,yes,yes,female,8,primary,2,attended at some time,poorest
130,907,6,grandchild,yes,yes,female,7,primary,1,attended at some time,poorest
130,908,1,head,yes,yes,female,40,primary,3,no,poorer
130,908,2,son/daughter,yes,yes,male,16,secondary,9,attended at some time,poorer
130,908,3,son/daughter,yes,yes,male,14,secondary,9,attended at some time,poorer
130,908,4,son/daughter,yes,yes,male,12,secondary,7,attended at some time,poorer
130,908,5,son/daughter,yes,yes,female,6,"no education, preschool",0,no,poorer
130,908,6,son/daughter,yes,yes,male,4,"no education, preschool",0,no,poorer
130,1001,1,head,yes,yes,female,26,"no education, preschool",0,no,poorest
130,1001,2,son/daughter,yes,yes,male,6,primary,2,attended at some time,poorest
130,1001,3,son/daughter,yes,yes,male,4,primary,0,attended at some time,poorest
130,1001,4,son/daughter,yes,yes,male,2,"no education, preschool",0,no,poorest
130,1001,5,adopted/foster child,yes,yes,male,14,secondary,7,attended at some time,poorest
130,1001,6,adopted/foster child,yes,yes,male,12,primary,6,attended at some time,poorest
130,1001,7,adopted/foster child,yes,yes,male,10,primary,4,attended at some time,poorest
130,1114,1,head,yes,yes,female,51,"no education, preschool",0,no,poorest
130,1114,2,son/daughter,yes,yes,male,21,secondary,8,attended at some time,poorest
130,1114,3,son/daughter,yes,yes,female,19,secondary,7,no,poorest
130,1114,4,son/daughter,yes,yes,female,18,secondary,8,attended at some time,poorest
130,1114,5,son/daughter,yes,yes,male,16,primary,6,attended at some time,poorest
130,1114,6,son/daughter,yes,yes,male,14,primary,5,attended at some time,poorest
132,7,1,head,yes,yes,male,33,higher,16,no,richest
132,7,2,wife or husband,yes,yes,female,35,higher,16,no,richest
132,7,3,adopted/foster child,yes,yes,male,18,secondary,12,attended at some time,richest
132,7,4,adopted/foster child,yes,yes,female,14,secondary,7,attended at some time,richest
132,7,5,son/daughter,yes,yes,female,5,"no education, preschool",0,attended at some time,richest
132,7,6,son/daughter,yes,yes,male,3,"no education, preschool",0,no,richest
132,7,7,son/daughter,yes,yes,female,0,"no education, preschool",0,no,richest
132,117,1,head,yes,yes,male,38,secondary,9,no,richest
132,117,2,wife or husband,yes,yes,female,35,primary,6,no,richest
132,117,3,son/daughter,yes,yes,female,16,secondary,8,attended at some time,richest
132,117,4,other relative,yes,yes,female,10,primary,5,attended at some time,richest
132,117,5,son/daughter,yes,yes,female,4,"no education, preschool",0,attended at some time,richest
132,117,6,son/daughter,yes,yes,female,2,"no education, preschool",0,no,richest
132,117,7,son/daughter,yes,yes,female,0,"no education, preschool",0,no,richest
132,126,1,head,yes,yes,male,52,primary,6,no,richest
132,126,2,wife or husband,yes,yes,female,32,secondary,13,no,richest
132,126,3,other relative,yes,yes,female,15,secondary,9,attended at some time,richest
132,126,4,son/daughter,yes,yes,female,9,primary,4,attended at some time,richest
132,126,5,son/daughter,yes,yes,male,6,primary,2,attended at some time,richest
132,126,6,son/daughter,yes,yes,female,4,"no education, preschool",0,attended at some time,richest
132,126,7,son/daughter,yes,yes,male,0,"no education, preschool",0,no,richest
