NAME_1,date,annee,mois,t2m_c
Ouest,2010-10-01,2010,10,21.492
Ouest,2010-11-01,2010,11,22.037
Ouest,2010-12-01,2010,12,22.389
Ouest,2011-01-01,2011,1,23.194
Ouest,2011-02-01,2011,2,24.049
Ouest,2011-03-01,2011,3,25.023
Ouest,2011-04-01,2011,4,23.604
Ouest,2011-05-01,2011,5,22.757
Ouest,2011-06-01,2011,6,21.676
Ouest,2011-07-01,2011,7,20.916
Ouest,2011-08-01,2011,8,20.8
Ouest,2011-09-01,2011,9,20.909
Ouest,2011-10-01,2011,10,21.202
Ouest,2011-11-01,2011,11,21.856
Ouest,2011-12-01,2011,12,22.748
Ouest,2012-01-01,2012,1,23.736
Ouest,2012-02-01,2012,2,23.995
Ouest,2012-03-01,2012,3,25.28
Ouest,2012-04-01,2012,4,23.443
Ouest,2012-05-01,2012,5,22.325
Ouest,2012-06-01,2012,6,21.491
Ouest,2012-07-01,2012,7,20.749
Ouest,2012-08-01,2012,8,20.806
Ouest,2012-09-01,2012,9,20.916
Ouest,2012-10-01,2012,10,21.3
Ouest,2012-11-01,2012,11,22.175
Ouest,2012-12-01,2012,12,22.828
Ouest,2013-01-01,2013,1,24.47
Ouest,2013-02-01,2013,2,25.374
Ouest,2013-03-01,2013,3,24.018
Ouest,2013-04-01,2013,4,23.092
Ouest,2013-05-01,2013,5,22.58
Ouest,2013-06-01,2013,6,21.821
Ouest,2013-07-01,2013,7,20.645
Ouest,2013-08-01,2013,8,20.551
Ouest,2013-09-01,2013,9,21.069
Ouest,2013-10-01,2013,10,21.31
Ouest,2013-11-01,2013,11,21.958
Ouest,2013-12-01,2013,12,21.831
Ouest,2014-01-01,2014,1,23.735
Ouest,2014-02-01,2014,2,24.847
Ouest,2014-03-01,2014,3,24.005
Ouest,2014-04-01,2014,4,22.827
Ouest,2014-05-01,2014,5,22.551
Ouest,2014-06-01,2014,6,22.068
Ouest,2014-07-01,2014,7,21.012
Ouest,2014-08-01,2014,8,20.604
Ouest,2014-09-01,2014,9,20.968
Ouest,2014-10-01,2014,10,21.484
Ouest,2014-11-01,2014,11,21.959
Ouest,2014-12-01,2014,12,22.78
Ouest,2015-01-01,2015,1,23.375
Ouest,2015-02-01,2015,2,24.843
Ouest,2015-03-01,2015,3,24.695
Ouest,2015-04-01,2015,4,23.798
Ouest,2015-05-01,2015,5,23.025
Ouest,2015-06-01,2015,6,21.789
Ouest,2015-07-01,2015,7,21.401
Ouest,2015-08-01,2015,8,21.415
Ouest,2015-09-01,2015,9,21.36
Ouest,2015-10-01,2015,10,21.558
Ouest,2015-11-01,2015,11,22.245
Ouest,2015-12-01,2015,12,22.669
Ouest,2016-01-01,2016,1,24.18
Ouest,2016-02-01,2016,2,26.014
Ouest,2016-03-01,2016,3,24.515
Ouest,2016-04-01,2016,4,23.76
Ouest,2016-05-01,2016,5,22.858
Ouest,2016-06-01,2016,6,21.838
Ouest,2016-07-01,2016,7,21.452
Ouest,2016-08-01,2016,8,21.25
Ouest,2016-09-01,2016,9,21.513
Ouest,2016-10-01,2016,10,21.937
Ouest,2016-11-01,2016,11,22.638
Ouest,2016-12-01,2016,12,23.476
Ouest,2017-01-01,2017,1,24.571
Ouest,2017-02-01,2017,2,25.546
Ouest,2017-03-01,2017,3,25.601
Ouest,2017-04-01,2017,4,23.409
Ouest,2017-05-01,2017,5,22.639
Ouest,2017-06-01,2017,6,22.13
Ouest,2017-07-01,2017,7,21.285
Ouest,2017-08-01,2017,8,21.179
Ouest,2017-09-01,2017,9,21.437
Ouest,2017-10-01,2017,10,21.782
Ouest,2017-11-01,2017,11,22.026
Ouest,2017-12-01,2017,12,23.453
Ouest,2018-01-01,2018,1,23.672
Ouest,2018-02-01,2018,2,24.967
Ouest,2018-03-01,2018,3,23.827
Ouest,2018-04-01,2018,4,23.189
Ouest,2018-05-01,2018,5,22.56
Ouest,2018-06-01,2018,6,22.049
Ouest,2018-07-01,2018,7,21.497
Ouest,2018-08-01,2018,8,21.273
Ouest,2018-09-01,2018,9,21.505
Ouest,2018-10-01,2018,10,21.683
Ouest,2018-11-01,2018,11,22.295
Ouest,2018-12-01,2018,12,23.225
Ouest,2019-01-01,2019,1,24.382
Ouest,2019-02-01,2019,2,24.857
Ouest,2019-03-01,2019,3,24.588
Ouest,2019-04-01,2019,4,23.943
Ouest,2019-05-01,2019,5,23.046
Ouest,2019-06-01,2019,6,21.99
Ouest,2019-07-01,2019,7,21.248
Ouest,2019-08-01,2019,8,21.302
Ouest,2019-09-01,2019,9,21.729
Ouest,2019-10-01,2019,10,21.496
Ouest,2019-11-01,2019,11,22.475
Ouest,2019-12-01,2019,12,23.305
Ouest,2020-01-01,2020,1,24.29
Ouest,2020-02-01,2020,2,25.664
Ouest,2020-03-01,2020,3,25.767
Ouest,2020-04-01,2020,4,23.576
Ouest,2020-05-01,2020,5,23.157
Ouest,2020-06-01,2020,6,22.118
Ouest,2020-07-01,2020,7,21.39
Ouest,2020-08-01,2020,8,21.67
Ouest,2020-09-01,2020,9,21.233
Ouest,2020-10-01,2020,10,21.755
Ouest,2020-11-01,2020,11,22.722
Ouest,2020-12-01,2020,12,23.816
Ouest,2021-01-01,2021,1,24.251
Ouest,2021-02-01,2021,2,25.13
Ouest,2021-03-01,2021,3,24.238
Ouest,2021-04-01,2021,4,23.567
Ouest,2021-05-01,2021,5,22.483
Ouest,2021-06-01,2021,6,22.17
Ouest,2021-07-01,2021,7,21.439
Ouest,2021-08-01,2021,8,21.55
Ouest,2021-09-01,2021,9,21.65
Ouest,2021-10-01,2021,10,22.302
Ouest,2021-11-01,2021,11,22.427
Ouest,2021-12-01,2021,12,23.115
Ouest,2022-01-01,2022,1,23.3
Ouest,2022-02-01,2022,2,24.491
Ouest,2022-03-01,2022,3,25.17
Ouest,2022-04-01,2022,4,23.536
Ouest,2022-05-01,2022,5,22.759
Ouest,2022-06-01,2022,6,21.727
Ouest,2022-07-01,2022,7,21.227
Ouest,2022-08-01,2022,8,21.135
Ouest,2022-09-01,2022,9,21.329
Ouest,2022-10-01,2022,10,21.552
Ouest,2022-11-01,2022,11,22.712
Ouest,2022-12-01,2022,12,23.009
Ouest,2023-01-01,2023,1,23.992
Ouest,2023-02-01,2023,2,25.547
Ouest,2023-03-01,2023,3,24.325
Ouest,2023-04-01,2023,4,23.636
Ouest,2023-05-01,2023,5,23.686
Ouest,2023-06-01,2023,6,22.239
Ouest,2023-07-01,2023,7,22.137
Ouest,2023-08-01,2023,8,21.749
Ouest,2023-09-01,2023,9,21.973
Ouest,2023-10-01,2023,10,22.377
Ouest,2023-11-01,2023,11,22.445
Ouest,2023-12-01,2023,12,22.946
Ouest,2024-01-01,2024,1,23.787
Ouest,2024-02-01,2024,2,25.886
Ouest,2024-03-01,2024,3,25.932
Ouest,2024-04-01,2024,4,24.876
Ouest,2024-05-01,2024,5,24.562
Ouest,2024-06-01,2024,6,22.864
Ouest,2024-07-01,2024,7,22.054
Ouest,2024-08-01,2024,8,21.702
Ouest,2024-09-01,2024,9,21.793
Ouest,2024-10-01,2024,10,21.865
Ouest,2024-11-01,2024,11,22.91
Ouest,2024-12-01,2024,12,23.79
Ouest,2025-01-01,2025,1,24.224
Ouest,2025-02-01,2025,2,26.006
Ouest,2025-03-01,2025,3,25.814
Ouest,2025-04-01,2025,4,23.814
Ouest,2025-05-01,2025,5,23.022
Ouest,2025-06-01,2025,6,22.535
Ouest,2025-07-01,2025,7,21.179
Ouest,2025-08-01,2025,8,21.096
Ouest,2025-09-01,2025,9,21.501
Ouest,2025-10-01,2025,10,21.569
Ouest,2025-11-01,2025,11,22.401
Ouest,2025-12-01,2025,12,23.828
Ouest,2026-01-01,2026,1,24.113
Ouest,2026-02-01,2026,2,24.507
Ouest,2026-03-01,2026,3,24.158
Ouest,2026-04-01,2026,4,23.293
Ouest,2026-05-01,2026,5,23.236
Ouest,2026-06-01,2026,6,22.125
Sud,1940-01-01,1940,1,22.794
Sud,1940-02-01,1940,2,23.154
Sud,1940-03-01,1940,3,23.301
Sud,1940-04-01,1940,4,23.157
Sud,1940-05-01,1940,5,23.306
Sud,1940-06-01,1940,6,22.835
Sud,1940-07-01,1940,7,22.229
Sud,1940-08-01,1940,8,22.466
Sud,1940-09-01,1940,9,22.335
Sud,1940-10-01,1940,10,22.379
Sud,1940-11-01,1940,11,22.084
Sud,1940-12-01,1940,12,22.857
Sud,1941-01-01,1941,1,23.406
Sud,1941-02-01,1941,2,24.132
Sud,1941-03-01,1941,3,24.141
Sud,1941-04-01,1941,4,23.73
Sud,1941-05-01,1941,5,23.263
Sud,1941-06-01,1941,6,23.118
Sud,1941-07-01,1941,7,22.214
Sud,1941-08-01,1941,8,22.33
Sud,1941-09-01,1941,9,22.323
Sud,1941-10-01,1941,10,22.766
Sud,1941-11-01,1941,11,22.652
Sud,1941-12-01,1941,12,23.41
Sud,1942-01-01,1942,1,23.349
Sud,1942-02-01,1942,2,23.616
Sud,1942-03-01,1942,3,23.47
Sud,1942-04-01,1942,4,23.158
Sud,1942-05-01,1942,5,23.064
Sud,1942-06-01,1942,6,22.637
Sud,1942-07-01,1942,7,21.755
Sud,1942-08-01,1942,8,21.978
Sud,1942-09-01,1942,9,22.34
Sud,1942-10-01,1942,10,22.206
Sud,1942-11-01,1942,11,22.488
Sud,1942-12-01,1942,12,22.51
Sud,1943-01-01,1943,1,23.022
Sud,1943-02-01,1943,2,23.439
Sud,1943-03-01,1943,3,23.11
Sud,1943-04-01,1943,4,23.039
Sud,1943-05-01,1943,5,22.696
Sud,1943-06-01,1943,6,22.496
Sud,1943-07-01,1943,7,21.412
Sud,1943-08-01,1943,8,22.491
Sud,1943-09-01,1943,9,22.517
Sud,1943-10-01,1943,10,22.487
Sud,1943-11-01,1943,11,22.171
Sud,1943-12-01,1943,12,23.086
Sud,1944-01-01,1944,1,23.707
Sud,1944-02-01,1944,2,24.251
Sud,1944-03-01,1944,3,23.463
Sud,1944-04-01,1944,4,23.445
Sud,1944-05-01,1944,5,23.298
Sud,1944-06-01,1944,6,22.895
Sud,1944-07-01,1944,7,22.523
Sud,1944-08-01,1944,8,22.5
Sud,1944-09-01,1944,9,22.664
Sud,1944-10-01,1944,10,22.512
Sud,1944-11-01,1944,11,22.768
Sud,1944-12-01,1944,12,23.363
Sud,1945-01-01,1945,1,23.6
Sud,1945-02-01,1945,2,24.279
Sud,1945-03-01,1945,3,23.899
Sud,1945-04-01,1945,4,23.572
Sud,1945-05-01,1945,5,22.679
Sud,1945-06-01,1945,6,22.668
Sud,1945-07-01,1945,7,21.994
Sud,1945-08-01,1945,8,22.241
Sud,1945-09-01,1945,9,22.444
Sud,1945-10-01,1945,10,22.119
Sud,1945-11-01,1945,11,22.508
Sud,1945-12-01,1945,12,23.019
Sud,1946-01-01,1946,1,24.069
Sud,1946-02-01,1946,2,24.576
Sud,1946-03-01,1946,3,23.936
Sud,1946-04-01,1946,4,23.498
Sud,1946-05-01,1946,5,23.053
Sud,1946-06-01,1946,6,22.274
Sud,1946-07-01,1946,7,21.745
Sud,1946-08-01,1946,8,22.206
Sud,1946-09-01,1946,9,21.863
Sud,1946-10-01,1946,10,21.84
Sud,1946-11-01,1946,11,22.135
Sud,1946-12-01,1946,12,22.912
Sud,1947-01-01,1947,1,23.497
Sud,1947-02-01,1947,2,23.608
Sud,1947-03-01,1947,3,23.837
Sud,1947-04-01,1947,4,23.575
Sud,1947-05-01,1947,5,23.163
Sud,1947-06-01,1947,6,22.818
Sud,1947-07-01,1947,7,22.351
Sud,1947-08-01,1947,8,22.349
Sud,1947-09-01,1947,9,22.493
Sud,1947-10-01,1947,10,22.504
Sud,1947-11-01,1947,11,22.23
Sud,1947-12-01,1947,12,22.643
Sud,1948-01-01,1948,1,23.192
Sud,1948-02-01,1948,2,23.625
Sud,1948-03-01,1948,3,23.62
Sud,1948-04-01,1948,4,23.054
Sud,1948-05-01,1948,5,23.417
Sud,1948-06-01,1948,6,22.737
Sud,1948-07-01,1948,7,22.031
Sud,1948-08-01,1948,8,22.104
Sud,1948-09-01,1948,9,21.913
Sud,1948-10-01,1948,10,21.9
Sud,1948-11-01,1948,11,22.049
Sud,1948-12-01,1948,12,22.682
Sud,1949-01-01,1949,1,23.95
Sud,1949-02-01,1949,2,24.223
Sud,1949-03-01,1949,3,23.997
Sud,1949-04-01,1949,4,23.887
Sud,1949-05-01,1949,5,23.302
Sud,1949-06-01,1949,6,22.703
Sud,1949-07-01,1949,7,22.225
Sud,1949-08-01,1949,8,22.324
Sud,1949-09-01,1949,9,22.504
Sud,1949-10-01,1949,10,22.733
Sud,1949-11-01,1949,11,22.89
Sud,1949-12-01,1949,12,23.491
Sud,1950-01-01,1950,1,23.34
Sud,1950-02-01,1950,2,23.579
Sud,1950-03-01,1950,3,23.586
Sud,1950-04-01,1950,4,23.869
Sud,1950-05-01,1950,5,23.602
Sud,1950-06-01,1950,6,22.929
Sud,1950-07-01,1950,7,22.074
Sud,1950-08-01,1950,8,21.992
Sud,1950-09-01,1950,9,22.517
Sud,1950-10-01,1950,10,22.353
Sud,1950-11-01,1950,11,22.486
Sud,1950-12-01,1950,12,22.944
Sud,1951-01-01,1951,1,23.279
Sud,1951-02-01,1951,2,23.136
Sud,1951-03-01,1951,3,23.447
Sud,1951-04-01,1951,4,23.557
Sud,1951-05-01,1951,5,23.585
Sud,1951-06-01,1951,6,22.8
Sud,1951-07-01,1951,7,22.455
Sud,1951-08-01,1951,8,22.428
Sud,1951-09-01,1951,9,22.685
Sud,1951-10-01,1951,10,22.724
Sud,1951-11-01,1951,11,22.568
Sud,1951-12-01,1951,12,23.585
Sud,1952-01-01,1952,1,23.911
Sud,1952-02-01,1952,2,23.788
Sud,1952-03-01,1952,3,23.659
Sud,1952-04-01,1952,4,23.62
Sud,1952-05-01,1952,5,23.625
Sud,1952-06-01,1952,6,23.04
Sud,1952-07-01,1952,7,22.039
Sud,1952-08-01,1952,8,22.403
Sud,1952-09-01,1952,9,22.241
Sud,1952-10-01,1952,10,22.4
Sud,1952-11-01,1952,11,22.053
Sud,1952-12-01,1952,12,23.031
Sud,1953-01-01,1953,1,23.802
Sud,1953-02-01,1953,2,23.361
Sud,1953-03-01,1953,3,23.324
Sud,1953-04-01,1953,4,23.395
Sud,1953-05-01,1953,5,23.202
Sud,1953-06-01,1953,6,22.576
Sud,1953-07-01,1953,7,22.074
Sud,1953-08-01,1953,8,22.12
Sud,1953-09-01,1953,9,22.515
Sud,1953-10-01,1953,10,22.376
Sud,1953-11-01,1953,11,22.491
Sud,1953-12-01,1953,12,23.337
Sud,1954-01-01,1954,1,23.21
Sud,1954-02-01,1954,2,23.233
Sud,1954-03-01,1954,3,23.37
Sud,1954-04-01,1954,4,23.394
Sud,1954-05-01,1954,5,23.398
Sud,1954-06-01,1954,6,22.42
Sud,1954-07-01,1954,7,21.569
Sud,1954-08-01,1954,8,21.716
Sud,1954-09-01,1954,9,22.258
Sud,1954-10-01,1954,10,22.155
Sud,1954-11-01,1954,11,22.219
Sud,1954-12-01,1954,12,22.869
Sud,1955-01-01,1955,1,23.173
Sud,1955-02-01,1955,2,23.722
Sud,1955-03-01,1955,3,23.285
Sud,1955-04-01,1955,4,23.462
Sud,1955-05-01,1955,5,23.16
Sud,1955-06-01,1955,6,22.434
Sud,1955-07-01,1955,7,21.894
Sud,1955-08-01,1955,8,22.054
Sud,1955-09-01,1955,9,22.533
Sud,1955-10-01,1955,10,22.45
Sud,1955-11-01,1955,11,22.497
Sud,1955-12-01,1955,12,22.682
Sud,1956-01-01,1956,1,23.147
Sud,1956-02-01,1956,2,23.42
Sud,1956-03-01,1956,3,22.941
Sud,1956-04-01,1956,4,23.362
Sud,1956-05-01,1956,5,23.387
Sud,1956-06-01,1956,6,22.428
Sud,1956-07-01,1956,7,21.589
Sud,1956-08-01,1956,8,22.348
Sud,1956-09-01,1956,9,22.18
Sud,1956-10-01,1956,10,21.943
Sud,1956-11-01,1956,11,22.066
Sud,1956-12-01,1956,12,22.699
Sud,1957-01-01,1957,1,22.763
Sud,1957-02-01,1957,2,23.467
Sud,1957-03-01,1957,3,23.395
Sud,1957-04-01,1957,4,23.446
Sud,1957-05-01,1957,5,23.522
Sud,1957-06-01,1957,6,22.889
Sud,1957-07-01,1957,7,22.252
Sud,1957-08-01,1957,8,22.398
Sud,1957-09-01,1957,9,22.601
Sud,1957-10-01,1957,10,22.348
Sud,1957-11-01,1957,11,23.051
Sud,1957-12-01,1957,12,23.389
Sud,1958-01-01,1958,1,24.234
Sud,1958-02-01,1958,2,24.407
Sud,1958-03-01,1958,3,24.144
Sud,1958-04-01,1958,4,23.954
Sud,1958-05-01,1958,5,23.438
Sud,1958-06-01,1958,6,22.494
Sud,1958-07-01,1958,7,21.91
Sud,1958-08-01,1958,8,22.097
Sud,1958-09-01,1958,9,22.327
Sud,1958-10-01,1958,10,22.462
Sud,1958-11-01,1958,11,22.628
Sud,1958-12-01,1958,12,23.221
Sud,1959-01-01,1959,1,23.752
Sud,1959-02-01,1959,2,24.21
Sud,1959-03-01,1959,3,24.241
Sud,1959-04-01,1959,4,24.099
Sud,1959-05-01,1959,5,23.581
Sud,1959-06-01,1959,6,23.157
Sud,1959-07-01,1959,7,22.508
Sud,1959-08-01,1959,8,22.257
Sud,1959-09-01,1959,9,22.514
Sud,1959-10-01,1959,10,22.706
Sud,1959-11-01,1959,11,23.022
Sud,1959-12-01,1959,12,23.38
Sud,1960-01-01,1960,1,23.729
Sud,1960-02-01,1960,2,23.802
Sud,1960-03-01,1960,3,23.861
Sud,1960-04-01,1960,4,23.765
Sud,1960-05-01,1960,5,23.552
Sud,1960-06-01,1960,6,22.985
Sud,1960-07-01,1960,7,22.194
Sud,1960-08-01,1960,8,22.423
Sud,1960-09-01,1960,9,22.333
Sud,1960-10-01,1960,10,22.65
Sud,1960-11-01,1960,11,22.903
Sud,1960-12-01,1960,12,23.227
Sud,1961-01-01,1961,1,23.615
Sud,1961-02-01,1961,2,23.455
Sud,1961-03-01,1961,3,24.122
Sud,1961-04-01,1961,4,23.708
Sud,1961-05-01,1961,5,23.712
Sud,1961-06-01,1961,6,22.834
Sud,1961-07-01,1961,7,21.97
Sud,1961-08-01,1961,8,21.936
Sud,1961-09-01,1961,9,21.917
Sud,1961-10-01,1961,10,22.168
Sud,1961-11-01,1961,11,22.284
Sud,1961-12-01,1961,12,22.816
Sud,1962-01-01,1962,1,23.311
Sud,1962-02-01,1962,2,24.067
Sud,1962-03-01,1962,3,23.337
Sud,1962-04-01,1962,4,23.523
Sud,1962-05-01,1962,5,23.349
Sud,1962-06-01,1962,6,22.45
Sud,1962-07-01,1962,7,22.514
Sud,1962-08-01,1962,8,22.334
Sud,1962-09-01,1962,9,22.245
Sud,1962-10-01,1962,10,22.38
Sud,1962-11-01,1962,11,22.48
Sud,1962-12-01,1962,12,23.131
Sud,1963-01-01,1963,1,23.196
Sud,1963-02-01,1963,2,23.951
Sud,1963-03-01,1963,3,23.898
Sud,1963-04-01,1963,4,23.667
Sud,1963-05-01,1963,5,23.513
Sud,1963-06-01,1963,6,23.215
Sud,1963-07-01,1963,7,22.804
Sud,1963-08-01,1963,8,22.977
Sud,1963-09-01,1963,9,23.075
Sud,1963-10-01,1963,10,22.95
Sud,1963-11-01,1963,11,22.587
Sud,1963-12-01,1963,12,22.997
Sud,1964-01-01,1964,1,23.654
Sud,1964-02-01,1964,2,24.283
Sud,1964-03-01,1964,3,24.238
Sud,1964-04-01,1964,4,24.089
Sud,1964-05-01,1964,5,23.768
Sud,1964-06-01,1964,6,23.071
Sud,1964-07-01,1964,7,22.567
Sud,1964-08-01,1964,8,22.209
Sud,1964-09-01,1964,9,22.251
Sud,1964-10-01,1964,10,22.192
Sud,1964-11-01,1964,11,22.434
Sud,1964-12-01,1964,12,22.445
Sud,1965-01-01,1965,1,22.871
Sud,1965-02-01,1965,2,23.116
Sud,1965-03-01,1965,3,23.474
Sud,1965-04-01,1965,4,23.765
Sud,1965-05-01,1965,5,23.833
Sud,1965-06-01,1965,6,23.007
Sud,1965-07-01,1965,7,22.637
Sud,1965-08-01,1965,8,22.602
Sud,1965-09-01,1965,9,22.482
Sud,1965-10-01,1965,10,22.771
Sud,1965-11-01,1965,11,22.941
Sud,1965-12-01,1965,12,22.917
Sud,1966-01-01,1966,1,23.421
Sud,1966-02-01,1966,2,23.964
Sud,1966-03-01,1966,3,24.398
Sud,1966-04-01,1966,4,24.137
Sud,1966-05-01,1966,5,23.954
Sud,1966-06-01,1966,6,23.506
Sud,1966-07-01,1966,7,23.042
Sud,1966-08-01,1966,8,22.723
Sud,1966-09-01,1966,9,22.404
Sud,1966-10-01,1966,10,22.588
Sud,1966-11-01,1966,11,22.765
Sud,1966-12-01,1966,12,22.802
Sud,1967-01-01,1967,1,22.774
Sud,1967-02-01,1967,2,23.556
Sud,1967-03-01,1967,3,23.627
Sud,1967-04-01,1967,4,23.803
Sud,1967-05-01,1967,5,23.402
Sud,1967-06-01,1967,6,22.378
Sud,1967-07-01,1967,7,21.89
Sud,1967-08-01,1967,8,21.889
Sud,1967-09-01,1967,9,22.282
Sud,1967-10-01,1967,10,22.546
Sud,1967-11-01,1967,11,23.404
Sud,1967-12-01,1967,12,22.904
Sud,1968-01-01,1968,1,22.805
Sud,1968-02-01,1968,2,23.547
Sud,1968-03-01,1968,3,23.061
Sud,1968-04-01,1968,4,23.521
Sud,1968-05-01,1968,5,23.178
Sud,1968-06-01,1968,6,22.626
Sud,1968-07-01,1968,7,22.06
Sud,1968-08-01,1968,8,22.378
Sud,1968-09-01,1968,9,22.51
Sud,1968-10-01,1968,10,23.208
Sud,1968-11-01,1968,11,23
Sud,1968-12-01,1968,12,23.28
Sud,1969-01-01,1969,1,23.322
Sud,1969-02-01,1969,2,24.258
Sud,1969-03-01,1969,3,23.97
Sud,1969-04-01,1969,4,24.343
Sud,1969-05-01,1969,5,23.98
Sud,1969-06-01,1969,6,23.025
Sud,1969-07-01,1969,7,21.958
Sud,1969-08-01,1969,8,22
Sud,1969-09-01,1969,9,22.485
Sud,1969-10-01,1969,10,22.702
Sud,1969-11-01,1969,11,22.948
Sud,1969-12-01,1969,12,23.12
Sud,1970-01-01,1970,1,23.274
Sud,1970-02-01,1970,2,24.286
Sud,1970-03-01,1970,3,23.858
Sud,1970-04-01,1970,4,24.122
Sud,1970-05-01,1970,5,23.709
Sud,1970-06-01,1970,6,23.005
Sud,1970-07-01,1970,7,21.804
Sud,1970-08-01,1970,8,22.07
Sud,1970-09-01,1970,9,22.311
Sud,1970-10-01,1970,10,22.768
Sud,1970-11-01,1970,11,23.208
Sud,1970-12-01,1970,12,22.949
Sud,1971-01-01,1971,1,22.978
Sud,1971-02-01,1971,2,23.497
Sud,1971-03-01,1971,3,23.701
Sud,1971-04-01,1971,4,23.71
Sud,1971-05-01,1971,5,23.606
Sud,1971-06-01,1971,6,22.722
Sud,1971-07-01,1971,7,21.811
Sud,1971-08-01,1971,8,21.813
Sud,1971-09-01,1971,9,22.333
Sud,1971-10-01,1971,10,22.701
Sud,1971-11-01,1971,11,22.945
Sud,1971-12-01,1971,12,22.608
Sud,1972-01-01,1972,1,23.082
Sud,1972-02-01,1972,2,23.619
Sud,1972-03-01,1972,3,23.498
Sud,1972-04-01,1972,4,23.513
Sud,1972-05-01,1972,5,23.611
Sud,1972-06-01,1972,6,22.348
Sud,1972-07-01,1972,7,22.447
Sud,1972-08-01,1972,8,22.064
Sud,1972-09-01,1972,9,22.744
Sud,1972-10-01,1972,10,22.892
Sud,1972-11-01,1972,11,23.274
Sud,1972-12-01,1972,12,23.821
Sud,1973-01-01,1973,1,24.012
Sud,1973-02-01,1973,2,24.68
Sud,1973-03-01,1973,3,24.303
Sud,1973-04-01,1973,4,24.294
Sud,1973-05-01,1973,5,23.53
Sud,1973-06-01,1973,6,23.268
Sud,1973-07-01,1973,7,22.553
Sud,1973-08-01,1973,8,22.295
Sud,1973-09-01,1973,9,22.669
Sud,1973-10-01,1973,10,22.693
Sud,1973-11-01,1973,11,22.909
Sud,1973-12-01,1973,12,22.476
Sud,1974-01-01,1974,1,22.627
Sud,1974-02-01,1974,2,23.322
Sud,1974-03-01,1974,3,23.427
Sud,1974-04-01,1974,4,23.699
Sud,1974-05-01,1974,5,22.976
Sud,1974-06-01,1974,6,22.672
Sud,1974-07-01,1974,7,21.838
Sud,1974-08-01,1974,8,21.986
Sud,1974-09-01,1974,9,22.05
Sud,1974-10-01,1974,10,22.401
Sud,1974-11-01,1974,11,22.575
Sud,1974-12-01,1974,12,22.436
Sud,1975-01-01,1975,1,23.099
Sud,1975-02-01,1975,2,23.203
Sud,1975-03-01,1975,3,23.379
Sud,1975-04-01,1975,4,23.614
Sud,1975-05-01,1975,5,23.438
Sud,1975-06-01,1975,6,22.689
Sud,1975-07-01,1975,7,21.884
Sud,1975-08-01,1975,8,21.664
Sud,1975-09-01,1975,9,22.04
Sud,1975-10-01,1975,10,22.375
Sud,1975-11-01,1975,11,22.514
Sud,1975-12-01,1975,12,22.7
Sud,1976-01-01,1976,1,23.037
Sud,1976-02-01,1976,2,22.763
Sud,1976-03-01,1976,3,23.566
Sud,1976-04-01,1976,4,23.677
Sud,1976-05-01,1976,5,23.297
Sud,1976-06-01,1976,6,22.431
Sud,1976-07-01,1976,7,21.637
Sud,1976-08-01,1976,8,21.646
Sud,1976-09-01,1976,9,22.516
Sud,1976-10-01,1976,10,22.621
Sud,1976-11-01,1976,11,22.501
Sud,1976-12-01,1976,12,22.877
Sud,1977-01-01,1977,1,23.046
Sud,1977-02-01,1977,2,23.74
Sud,1977-03-01,1977,3,23.983
Sud,1977-04-01,1977,4,24.125
Sud,1977-05-01,1977,5,23.72
Sud,1977-06-01,1977,6,22.691
Sud,1977-07-01,1977,7,22.192
Sud,1977-08-01,1977,8,22.216
Sud,1977-09-01,1977,9,22.747
Sud,1977-10-01,1977,10,23.153
Sud,1977-11-01,1977,11,23.157
Sud,1977-12-01,1977,12,23.077
Sud,1978-01-01,1978,1,23.538
Sud,1978-02-01,1978,2,24.403
Sud,1978-03-01,1978,3,24.015
Sud,1978-04-01,1978,4,23.723
Sud,1978-05-01,1978,5,23.61
Sud,1978-06-01,1978,6,22.706
Sud,1978-07-01,1978,7,21.962
Sud,1978-08-01,1978,8,22.18
Sud,1978-09-01,1978,9,22.323
Sud,1978-10-01,1978,10,22.851
Sud,1978-11-01,1978,11,23.045
Sud,1978-12-01,1978,12,23.034
Sud,1979-01-01,1979,1,23.348
Sud,1979-02-01,1979,2,23.757
Sud,1979-03-01,1979,3,23.931
Sud,1979-04-01,1979,4,23.7
Sud,1979-05-01,1979,5,23.744
Sud,1979-06-01,1979,6,23.044
Sud,1979-07-01,1979,7,22.454
Sud,1979-08-01,1979,8,22.37
Sud,1979-09-01,1979,9,22.689
Sud,1979-10-01,1979,10,23.067
Sud,1979-11-01,1979,11,23.003
Sud,1979-12-01,1979,12,23.042
Sud,1980-01-01,1980,1,23.576
Sud,1980-02-01,1980,2,23.99
Sud,1980-03-01,1980,3,24.283
Sud,1980-04-01,1980,4,24.325
Sud,1980-05-01,1980,5,23.786
Sud,1980-06-01,1980,6,22.982
Sud,1980-07-01,1980,7,22.14
Sud,1980-08-01,1980,8,22.357
Sud,1980-09-01,1980,9,22.814
Sud,1980-10-01,1980,10,22.953
Sud,1980-11-01,1980,11,22.745
Sud,1980-12-01,1980,12,23.174
Sud,1981-01-01,1981,1,23.195
Sud,1981-02-01,1981,2,24.261
Sud,1981-03-01,1981,3,23.947
Sud,1981-04-01,1981,4,24.025
Sud,1981-05-01,1981,5,23.513
Sud,1981-06-01,1981,6,23.177
Sud,1981-07-01,1981,7,21.99
Sud,1981-08-01,1981,8,22.233
