matrice,de,vers,de_lon,de_lat,vers_lon,vers_lat
contiguite_queen,36,102,14.637323512839275,10.781533517339705,14.94571053635863,10.97396898225454
contiguite_queen,36,109,14.637323512839275,10.781533517339705,14.345966558690765,10.800853664165002
contiguite_queen,36,110,14.637323512839275,10.781533517339705,14.520892188132894,10.566002910880536
contiguite_queen,36,134,14.637323512839275,10.781533517339705,14.773962678722516,10.43149951965145
contiguite_queen,36,174,14.637323512839275,10.781533517339705,14.535614338457645,10.984282671754313
contiguite_queen,37,53,9.753211501803762,3.9808549856258435,10.05632278418896,3.768206720233695
contiguite_queen,37,79,9.753211501803762,3.9808549856258435,9.82072711199564,3.990440837062225
contiguite_queen,37,107,9.753211501803762,3.9808549856258435,9.607554609184168,3.9223299175912922
contiguite_queen,37,147,9.753211501803762,3.9808549856258435,9.71482536792799,4.011980817913029
contiguite_queen,37,167,9.753211501803762,3.9808549856258435,9.748064376290552,4.017239848490608
contiguite_queen,38,23,9.677141575251676,4.104252395931345,9.785187285343538,4.144712956421057
contiguite_queen,38,44,9.677141575251676,4.104252395931345,9.704607806395392,4.046327194565729
contiguite_queen,38,45,9.677141575251676,4.104252395931345,9.639685917268018,4.169112126273628
contiguite_queen,38,107,9.677141575251676,4.104252395931345,9.607554609184168,3.9223299175912922
contiguite_queen,39,78,13.570309071696947,10.242542439148318,13.845823380946856,10.408959996875023
contiguite_queen,39,112,13.570309071696947,10.242542439148318,13.595891777651348,9.992641461952632
contiguite_queen,39,129,13.570309071696947,10.242542439148318,13.656767175002686,10.571084121705185
contiguite_queen,40,96,9.234294414410952,4.167191924103788,9.126699352599871,4.102585628651627
contiguite_queen,40,119,9.234294414410952,4.167191924103788,9.135272916025864,4.439688029265163
contiguite_queen,40,138,9.234294414410952,4.167191924103788,9.333391794076205,4.3242746654579385
contiguite_queen,40,188,9.234294414410952,4.167191924103788,9.406685660624394,4.087601137867745
contiguite_queen,41,23,9.807833941139421,4.079563696957229,9.785187285343538,4.144712956421057
contiguite_queen,41,44,9.807833941139421,4.079563696957229,9.704607806395392,4.046327194565729
contiguite_queen,41,53,9.807833941139421,4.079563696957229,10.05632278418896,3.768206720233695
contiguite_queen,41,79,9.807833941139421,4.079563696957229,9.82072711199564,3.990440837062225
contiguite_queen,41,97,9.807833941139421,4.079563696957229,9.753946060350472,4.029736111856659
contiguite_queen,41,196,9.807833941139421,4.079563696957229,10.122700065826912,4.393707360551819
contiguite_queen,42,35,11.489455826347056,3.8998556207483936,11.476208462704863,3.8368882484208835
contiguite_queen,42,48,11.489455826347056,3.8998556207483936,11.521605700470367,3.9277494037833165
contiguite_queen,42,54,11.489455826347056,3.8998556207483936,11.47345578974545,3.773237226893119
contiguite_queen,42,161,11.489455826347056,3.8998556207483936,11.449018837167603,3.8759071192237364
contiguite_queen,42,170,11.489455826347056,3.8998556207483936,11.317444456876556,3.978985104239134
contiguite_queen,43,30,13.236001829923094,7.151435906147851,13.95824212347373,6.983497277584013
contiguite_queen,43,149,13.236001829923094,7.151435906147851,13.162279732246677,6.385185750846337
contiguite_queen,43,150,13.236001829923094,7.151435906147851,13.706377782618983,7.59894639188055
contiguite_queen,43,151,13.236001829923094,7.151435906147851,13.592154902456526,7.304414219437656
contiguite_queen,43,186,13.236001829923094,7.151435906147851,12.484796224942032,6.569436560367275
contiguite_queen,43,187,13.236001829923094,7.151435906147851,12.473213871668028,7.457874201384124
contiguite_queen,44,23,9.704607806395392,4.046327194565729,9.785187285343538,4.144712956421057
contiguite_queen,44,38,9.704607806395392,4.046327194565729,9.677141575251676,4.104252395931345
contiguite_queen,44,41,9.704607806395392,4.046327194565729,9.807833941139421,4.079563696957229
contiguite_queen,44,97,9.704607806395392,4.046327194565729,9.753946060350472,4.029736111856659
contiguite_queen,44,147,9.704607806395392,4.046327194565729,9.71482536792799,4.011980817913029
contiguite_queen,45,1,9.639685917268018,4.169112126273628,9.745287703203852,4.328315906021576
contiguite_queen,45,23,9.639685917268018,4.169112126273628,9.785187285343538,4.144712956421057
contiguite_queen,45,38,9.639685917268018,4.169112126273628,9.677141575251676,4.104252395931345
contiguite_queen,45,107,9.639685917268018,4.169112126273628,9.607554609184168,3.9223299175912922
contiguite_queen,45,188,9.639685917268018,4.169112126273628,9.406685660624394,4.087601137867745
contiguite_queen,46,30,14.77358796072302,6.668603394804258,13.95824212347373,6.983497277584013
contiguite_queen,46,121,14.77358796072302,6.668603394804258,14.02552612133721,6.381903622264582
contiguite_queen,46,191,14.77358796072302,6.668603394804258,14.851280814058898,7.657538151751084
contiguite_queen,47,99,12.955009892804176,2.5284023754256,13.935894099393247,2.8534232095931147
contiguite_queen,47,125,12.955009892804176,2.5284023754256,12.419455439744308,3.1911819490409767
contiguite_queen,47,139,12.955009892804176,2.5284023754256,11.752571672209987,2.5897966832113037
contiguite_queen,47,181,12.955009892804176,2.5284023754256,12.028372765767866,2.8437208999522077
contiguite_queen,48,42,11.521605700470367,3.9277494037833165,11.489455826347056,3.8998556207483936
contiguite_queen,48,54,11.521605700470367,3.9277494037833165,11.47345578974545,3.773237226893119
contiguite_queen,48,140,11.521605700470367,3.9277494037833165,11.551184293738705,3.897849802943424
contiguite_queen,48,170,11.521605700470367,3.9277494037833165,11.317444456876556,3.978985104239134
contiguite_queen,48,184,11.521605700470367,3.9277494037833165,11.609160180599451,3.9994241017142866
contiguite_queen,49,2,13.362079913077384,4.229668082991144,13.569604243853174,3.726726869762295
contiguite_queen,49,28,13.362079913077384,4.229668082991144,14.282941232262424,4.415578250648915
contiguite_queen,49,29,13.362079913077384,4.229668082991144,13.3482383519708,5.313911712825565
contiguite_queen,49,32,13.362079913077384,4.229668082991144,13.836621612605992,4.719471309363384
contiguite_queen,49,115,13.362079913077384,4.229668082991144,14.118116335562965,4.001330140101417
contiguite_queen,49,155,13.362079913077384,4.229668082991144,12.965238179695211,4.387402984679682
contiguite_queen,50,18,10.057569639178821,5.448037951111124,10.229894528395373,5.262037363016125
contiguite_queen,50,26,10.057569639178821,5.448037951111124,10.193609649951817,5.575381794518283
contiguite_queen,50,62,10.057569639178821,5.448037951111124,9.873663345426849,5.498491401544758
contiguite_queen,50,82,10.057569639178821,5.448037951111124,10.066378454074501,5.148842771604446
contiguite_queen,50,173,10.057569639178821,5.448037951111124,10.23285308322495,5.441660974715963
contiguite_queen,50,183,10.057569639178821,5.448037951111124,9.9559860083339,5.301921152890036
contiguite_queen,50,194,10.057569639178821,5.448037951111124,9.974716054844071,5.652395655200064
contiguite_queen,51,10,11.331667566922944,4.379075006178632,11.137741235728505,4.720050622033574
contiguite_queen,51,132,11.331667566922944,4.379075006178632,11.228416741998542,4.230707929104898
contiguite_queen,51,165,11.331667566922944,4.379075006178632,11.526928970931479,4.809389696717766
contiguite_queen,51,180,11.331667566922944,4.379075006178632,11.481632437576426,4.343216703470596
contiguite_queen,52,6,11.15485812690373,2.923679727057918,10.909051708862565,2.454424250892356
contiguite_queen,52,98,11.15485812690373,2.923679727057918,10.641895815634856,3.231397428753669
contiguite_queen,52,113,11.15485812690373,2.923679727057918,11.481802159175013,3.3413297687542376
contiguite_queen,52,139,11.15485812690373,2.923679727057918,11.752571672209987,2.5897966832113037
contiguite_queen,52,157,11.15485812690373,2.923679727057918,10.207642017271729,2.6083359468090226
contiguite_queen,52,181,11.15485812690373,2.923679727057918,12.028372765767866,2.8437208999522077
contiguite_queen,52,200,11.15485812690373,2.923679727057918,11.89009348174138,3.274079900074423
contiguite_queen,53,37,10.05632278418896,3.768206720233695,9.753211501803762,3.9808549856258435
contiguite_queen,53,41,10.05632278418896,3.768206720233695,9.807833941139421,4.079563696957229
contiguite_queen,53,57,10.05632278418896,3.768206720233695,10.738368642046616,3.589657368595998
contiguite_queen,53,79,10.05632278418896,3.768206720233695,9.82072711199564,3.990440837062225
contiguite_queen,53,89,10.05632278418896,3.768206720233695,10.096185863565024,3.1681882936674097
contiguite_queen,53,107,10.05632278418896,3.768206720233695,9.607554609184168,3.9223299175912922
contiguite_queen,53,148,10.05632278418896,3.768206720233695,10.618478946981261,4.242487797844001
contiguite_queen,53,177,10.05632278418896,3.768206720233695,10.561851781765835,3.927865279285356
contiguite_queen,53,196,10.05632278418896,3.768206720233695,10.122700065826912,4.393707360551819
contiguite_queen,54,35,11.47345578974545,3.773237226893119,11.476208462704863,3.8368882484208835
contiguite_queen,54,42,11.47345578974545,3.773237226893119,11.489455826347056,3.8998556207483936
contiguite_queen,54,48,11.47345578974545,3.773237226893119,11.521605700470367,3.9277494037833165
contiguite_queen,54,117,11.47345578974545,3.773237226893119,11.35104586523716,3.775482098897299
contiguite_queen,54,140,11.47345578974545,3.773237226893119,11.551184293738705,3.897849802943424
contiguite_queen,54,154,11.47345578974545,3.773237226893119,11.36429731588489,3.5586078071444374
contiguite_queen,54,162,11.47345578974545,3.773237226893119,11.549710771981967,3.8608820458911794
contiguite_queen,54,169,11.47345578974545,3.773237226893119,11.527327784116997,3.8073949735905424
contiguite_queen,55,13,9.011017531939366,4.677031900210192,8.676016673380985,4.6670571766311335
contiguite_queen,55,90,9.011017531939366,4.677031900210192,9.316654270171401,4.739008107204156
contiguite_queen,55,96,9.011017531939366,4.677031900210192,9.126699352599871,4.102585628651627
contiguite_queen,55,119,9.011017531939366,4.677031900210192,9.135272916025864,4.439688029265163
contiguite_queen,55,137,9.011017531939366,4.677031900210192,8.984392861361295,5.0840794528778455
contiguite_queen,56,59,11.316634622265324,4.171065679244759,11.211793224925225,4.127781241272758
contiguite_queen,56,132,11.316634622265324,4.171065679244759,11.228416741998542,4.230707929104898
contiguite_queen,56,168,11.316634622265324,4.171065679244759,11.536707438945543,4.177776858376336
contiguite_queen,57,53,10.738368642046616,3.589657368595998,10.05632278418896,3.768206720233695
contiguite_queen,57,89,10.738368642046616,3.589657368595998,10.096185863565024,3.1681882936674097
contiguite_queen,57,98,10.738368642046616,3.589657368595998,10.641895815634856,3.231397428753669
contiguite_queen,57,113,10.738368642046616,3.589657368595998,11.481802159175013,3.3413297687542376
contiguite_queen,57,152,10.738368642046616,3.589657368595998,10.960724013438494,3.9390054941614063
contiguite_queen,57,154,10.738368642046616,3.589657368595998,11.36429731588489,3.5586078071444374
contiguite_queen,57,177,10.738368642046616,3.589657368595998,10.561851781765835,3.927865279285356
contiguite_queen,58,7,11.852468399415065,4.143109887005301,11.881777902610095,3.9241210545887535
contiguite_queen,58,114,11.852468399415065,4.143109887005301,12.114027861812971,4.3721451544779715
contiguite_queen,58,168,11.852468399415065,4.143109887005301,11.536707438945543,4.177776858376336
contiguite_queen,58,184,11.852468399415065,4.143109887005301,11.609160180599451,3.9994241017142866
contiguite_queen,59,56,11.211793224925225,4.127781241272758,11.316634622265324,4.171065679244759
contiguite_queen,59,132,11.211793224925225,4.127781241272758,11.228416741998542,4.230707929104898
contiguite_queen,59,152,11.211793224925225,4.127781241272758,10.960724013438494,3.9390054941614063
contiguite_queen,59,168,11.211793224925225,4.127781241272758,11.536707438945543,4.177776858376336
contiguite_queen,59,170,11.211793224925225,4.127781241272758,11.317444456876556,3.978985104239134
contiguite_queen,60,105,9.059364092996663,5.639084398121296,9.468541702819683,5.809275984439005
