x,y,densite,bandwidth,sigma_m,sous_population
293953.47328982956,872169.736704894,2.503280823065142e-4,scott,71541.64531475444,rural
293953.47328982956,882696.4240529493,2.567865756094035e-4,scott,71541.64531475444,rural
293953.47328982956,893223.1114010045,2.667731240542377e-4,scott,71541.64531475444,rural
293953.47328982956,903749.7987490598,2.8078463502379544e-4,scott,71541.64531475444,rural
293953.47328982956,914276.4860971151,2.991530574920105e-4,scott,71541.64531475444,rural
293953.47328982956,924803.1734451703,3.2202087726549805e-4,scott,71541.64531475444,rural
293953.47328982956,935329.8607932256,3.493303984892864e-4,scott,71541.64531475444,rural
293953.47328982956,945856.5481412809,3.808278316628991e-4,scott,71541.64531475444,rural
293953.47328982956,956383.2354893362,4.160820778663512e-4,scott,71541.64531475444,rural
293953.47328982956,966909.9228373915,4.5451705762979475e-4,scott,71541.64531475444,rural
293953.47328982956,977436.6101854467,4.954554720146668e-4,scott,71541.64531475444,rural
293953.47328982956,987963.297533502,5.381709740981583e-4,scott,71541.64531475444,rural
293953.47328982956,998489.9848815573,5.819448593415477e-4,scott,71541.64531475444,rural
293953.47328982956,1009016.6722296125,6.26122587403522e-4,scott,71541.64531475444,rural
293953.47328982956,1019543.3595776678,6.701648216790833e-4,scott,71541.64531475444,rural
293953.47328982956,1030070.0469257231,7.136873753598351e-4,scott,71541.64531475444,rural
293953.47328982956,1040596.7342737784,7.564846918850795e-4,scott,71541.64531475444,rural
293953.47328982956,1051123.4216218337,7.985324820464979e-4,scott,71541.64531475444,rural
301079.96543483087,261621.87051768802,1.2239607293516253e-4,scott,71541.64531475444,rural
301079.96543483087,272148.5578657433,1.2984637625658053e-4,scott,71541.64531475444,rural
301079.96543483087,282675.2452137986,1.3781057179681181e-4,scott,71541.64531475444,rural
301079.96543483087,293201.93256185384,1.4633180896239133e-4,scott,71541.64531475444,rural
301079.96543483087,303728.6199099091,1.5545145688337594e-4,scott,71541.64531475444,rural
301079.96543483087,314255.3072579644,1.652038318947822e-4,scott,71541.64531475444,rural
301079.96543483087,324781.9946060197,1.7560886222241432e-4,scott,71541.64531475444,rural
301079.96543483087,335308.68195407494,1.8666275079855357e-4,scott,71541.64531475444,rural
301079.96543483087,345835.3693021302,1.983271184917553e-4,scott,71541.64531475444,rural
301079.96543483087,356362.0566501855,2.1051763258886374e-4,scott,71541.64531475444,rural
301079.96543483087,366888.7439982408,2.2309365348096655e-4,scott,71541.64531475444,rural
301079.96543483087,377415.43134629604,2.3585082334135447e-4,scott,71541.64531475444,rural
301079.96543483087,387942.1186943513,2.485186168533146e-4,scott,71541.64531475444,rural
301079.96543483087,398468.8060424066,2.60764557019428e-4,scott,71541.64531475444,rural
301079.96543483087,408995.4933904619,2.7220604396070014e-4,scott,71541.64531475444,rural
301079.96543483087,419522.18073851714,2.8242965264788593e-4,scott,71541.64531475444,rural
301079.96543483087,430048.8680865724,2.9101654257031274e-4,scott,71541.64531475444,rural
301079.96543483087,440575.5554346277,0.00029757156178943426,scott,71541.64531475444,rural
301079.96543483087,451102.242782683,3.017529673845533e-4,scott,71541.64531475444,rural
301079.96543483087,461628.93013073824,3.032995695975105e-4,scott,71541.64531475444,rural
301079.96543483087,472155.6174787935,3.0205254062570585e-4,scott,71541.64531475444,rural
301079.96543483087,482682.3048268488,2.9796997772241755e-4,scott,71541.64531475444,rural
301079.96543483087,493208.9921749041,2.911333529441237e-4,scott,71541.64531475444,rural
301079.96543483087,503735.67952295934,2.8174597842400677e-4,scott,71541.64531475444,rural
301079.96543483087,514262.3668710146,2.7012437355023773e-4,scott,71541.64531475444,rural
301079.96543483087,524789.0542190699,2.5668383831772005e-4,scott,71541.64531475444,rural
301079.96543483087,535315.7415671252,2.4191962133843968e-4,scott,71541.64531475444,rural
301079.96543483087,545842.4289151805,2.2638491687995474e-4,scott,71541.64531475444,rural
301079.96543483087,556369.1162632357,2.106666772152889e-4,scott,71541.64531475444,rural
301079.96543483087,566895.803611291,1.953600278611259e-4,scott,71541.64531475444,rural
301079.96543483087,577422.4909593463,1.8104202191467528e-4,scott,71541.64531475444,rural
301079.96543483087,587949.1783074015,1.682455919010551e-4,scott,71541.64531475444,rural
301079.96543483087,598475.8656554568,1.5743480536621206e-4,scott,71541.64531475444,rural
301079.96543483087,609002.5530035121,1.4898280135190514e-4,scott,71541.64531475444,rural
301079.96543483087,619529.2403515674,1.4315395533691705e-4,scott,71541.64531475444,rural
301079.96543483087,630055.9276996227,1.4009178276052535e-4,scott,71541.64531475444,rural
301079.96543483087,640582.6150476779,1.3981378542644914e-4,scott,71541.64531475444,rural
301079.96543483087,651109.3023957332,1.4221387601979913e-4,scott,71541.64531475444,rural
301079.96543483087,661635.9897437885,1.4707225750697843e-4,scott,71541.64531475444,rural
301079.96543483087,672162.6770918437,1.5407181669248424e-4,scott,71541.64531475444,rural
301079.96543483087,682689.364439899,1.628193756842388e-4,scott,71541.64531475444,rural
301079.96543483087,693216.0517879543,1.7286968748314284e-4,scott,71541.64531475444,rural
301079.96543483087,703742.7391360096,1.8374997438334458e-4,scott,71541.64531475444,rural
301079.96543483087,714269.4264840649,1.949831248460435e-4,scott,71541.64531475444,rural
301079.96543483087,724796.1138321201,2.0610832456589552e-4,scott,71541.64531475444,rural
301079.96543483087,735322.8011801754,2.166987475473677e-4,scott,71541.64531475444,rural
301079.96543483087,745849.4885282307,2.2637675799346517e-4,scott,71541.64531475444,rural
301079.96543483087,756376.1758762859,2.348276466522536e-4,scott,71541.64531475444,rural
301079.96543483087,766902.8632243412,2.4181306703821017e-4,scott,71541.64531475444,rural
301079.96543483087,777429.5505723965,2.471849712392359e-4,scott,71541.64531475444,rural
301079.96543483087,787956.2379204518,2.509000309333275e-4,scott,71541.64531475444,rural
301079.96543483087,798482.9252685071,2.5303346060540977e-4,scott,71541.64531475444,rural
301079.96543483087,809009.6126165623,2.537901261701966e-4,scott,71541.64531475444,rural
301079.96543483087,819536.2999646176,2.5351013662769573e-4,scott,71541.64531475444,rural
301079.96543483087,830062.9873126729,2.526660295055532e-4,scott,71541.64531475444,rural
301079.96543483087,840589.6746607281,2.518492834954941e-4,scott,71541.64531475444,rural
301079.96543483087,851116.3620087834,2.5174515397299554e-4,scott,71541.64531475444,rural
301079.96543483087,861643.0493568387,2.530964898340718e-4,scott,71541.64531475444,rural
301079.96543483087,872169.736704894,2.5665890827094256e-4,scott,71541.64531475444,rural
301079.96543483087,882696.4240529493,2.631511226137637e-4,scott,71541.64531475444,rural
301079.96543483087,893223.1114010045,2.7320506770521453e-4,scott,71541.64531475444,rural
301079.96543483087,903749.7987490598,2.873206270792798e-4,scott,71541.64531475444,rural
301079.96543483087,914276.4860971151,3.058292774326622e-4,scott,71541.64531475444,rural
301079.96543483087,924803.1734451703,3.288699931452598e-4,scott,71541.64531475444,rural
301079.96543483087,935329.8607932256,3.5637951737140487e-4,scott,71541.64531475444,rural
301079.96543483087,945856.5481412809,3.880978123106568e-4,scott,71541.64531475444,rural
301079.96543483087,956383.2354893362,4.2358829164702714e-4,scott,71541.64531475444,rural
301079.96543483087,966909.9228373915,4.622713743925329e-4,scott,71541.64531475444,rural
301079.96543483087,977436.6101854467,5.034689766000156e-4,scott,71541.64531475444,rural
301079.96543483087,987963.297533502,5.464567373508987e-4,scott,71541.64531475444,rural
301079.96543483087,998489.9848815573,5.905200251577056e-4,scott,71541.64531475444,rural
301079.96543483087,1009016.6722296125,6.350090971696495e-4,scott,71541.64531475444,rural
301079.96543483087,1019543.3595776678,6.793882571162142e-4,scott,71541.64531475444,rural
301079.96543483087,1030070.0469257231,7.232736245189777e-4,scott,71541.64531475444,rural
301079.96543483087,1040596.7342737784,7.664543988666715e-4,scott,71541.64531475444,rural
301079.96543483087,1051123.4216218337,8.088935148972124e-4,scott,71541.64531475444,rural
308206.45757983223,251095.18316963274,1.1127933812146163e-4,scott,71541.64531475444,rural
308206.45757983223,261621.87051768802,1.1795715756467875e-4,scott,71541.64531475444,rural
308206.45757983223,272148.5578657433,1.2510010849911435e-4,scott,71541.64531475444,rural
308206.45757983223,282675.2452137986,1.3275533290278238e-4,scott,71541.64531475444,rural
308206.45757983223,293201.93256185384,1.409734526166085e-4,scott,71541.64531475444,rural
308206.45757983223,303728.6199099091,1.4980522435522844e-4,scott,71541.64531475444,rural
308206.45757983223,314255.3072579644,1.5929621121759708e-4,scott,71541.64531475444,rural
308206.45757983223,324781.9946060197,1.69479210253181e-4,scott,71541.64531475444,rural
308206.45757983223,335308.68195407494,1.80364468294648e-4,scott,71541.64531475444,rural
308206.45757983223,345835.3693021302,1.919281627705709e-4,scott,71541.64531475444,rural
308206.45757983223,356362.0566501855,2.0410017792762115e-4,scott,71541.64531475444,rural
308206.45757983223,366888.7439982408,2.1675276884203603e-4,scott,71541.64531475444,rural
308206.45757983223,377415.43134629604,2.2969212529818248e-4,scott,71541.64531475444,rural
308206.45757983223,387942.1186943513,2.4265496006193075e-4,scott,71541.64531475444,rural
308206.45757983223,398468.8060424066,2.553119276931992e-4,scott,71541.64531475444,rural
308206.45757983223,408995.4933904619,2.6727890624645166e-4,scott,71541.64531475444,rural
308206.45757983223,419522.18073851714,2.781360517943e-4,scott,71541.64531475444,rural
308206.45757983223,430048.8680865724,2.8745328924421957e-4,scott,71541.64531475444,rural
308206.45757983223,440575.5554346277,2.948198139390208e-4,scott,71541.64531475444,rural
308206.45757983223,451102.242782683,2.998744990907831e-4,scott,71541.64531475444,rural
308206.45757983223,461628.93013073824,3.023339788552647e-4,scott,71541.64531475444,rural
308206.45757983223,472155.6174787935,3.02015603349567e-4,scott,71541.64531475444,rural
308206.45757983223,482682.3048268488,2.988533007497571e-4,scott,71541.64531475444,rural
308206.45757983223,493208.9921749041,2.929054079038683e-4,scott,71541.64531475444,rural
308206.45757983223,503735.67952295934,2.8435450538483935e-4,scott,71541.64531475444,rural
308206.45757983223,514262.3668710146,2.7350002840890363e-4,scott,71541.64531475444,rural
308206.45757983223,524789.0542190699,2.6074482984511204e-4,scott,71541.64531475444,rural
308206.45757983223,535315.7415671252,2.4657696051167907e-4,scott,71541.64531475444,rural
308206.45757983223,545842.4289151805,2.3154780615515982e-4,scott,71541.64531475444,rural
308206.45757983223,556369.1162632357,2.162475243569511e-4,scott,71541.64531475444,rural
308206.45757983223,566895.803611291,2.0127859502883604e-4,scott,71541.64531475444,rural
308206.45757983223,577422.4909593463,1.8722832124498288e-4,scott,71541.64531475444,rural
308206.45757983223,587949.1783074015,1.7464130446986223e-4,scott,71541.64531475444,rural
308206.45757983223,598475.8656554568,1.639932077696213e-4,scott,71541.64531475444,rural
308206.45757983223,609002.5530035121,1.5566739960413042e-4,scott,71541.64531475444,rural
308206.45757983223,619529.2403515674,1.499362117597518e-4,scott,71541.64531475444,rural
308206.45757983223,630055.9276996227,1.4694844360165646e-4,scott,71541.64531475444,rural
308206.45757983223,640582.6150476779,1.4672435060343123e-4,scott,71541.64531475444,rural
308206.45757983223,651109.3023957332,1.491586883652852e-4,scott,71541.64531475444,rural
308206.45757983223,661635.9897437885,1.5403153603927417e-4,scott,71541.64531475444,rural
308206.45757983223,672162.6770918437,1.6102574358950217e-4,scott,71541.64531475444,rural
308206.45757983223,682689.364439899,1.6974911092225038e-4,scott,71541.64531475444,rural
308206.45757983223,693216.0517879543,1.7975897666827433e-4,scott,71541.64531475444,rural
308206.45757983223,703742.7391360096,1.9058687941651606e-4,scott,71541.64531475444,rural
308206.45757983223,714269.4264840649,2.017613755033279e-4,scott,71541.64531475444,rural
308206.45757983223,724796.1138321201,2.128278716515815e-4,scott,71541.64531475444,rural
308206.45757983223,735322.8011801754,2.233652790778546e-4,scott,71541.64531475444,rural
308206.45757983223,745849.4885282307,2.3300017982344384e-4,scott,71541.64531475444,rural
308206.45757983223,756376.1758762859,2.414197743594177e-4,scott,71541.64531475444,rural
308206.45757983223,766902.8632243412,2.48384970827917e-4,scott,71541.64531475444,rural
308206.45757983223,777429.5505723965,2.5374451508396656e-4,scott,71541.64531475444,rural
308206.45757983223,787956.2379204518,2.574501274422622e-4,scott,71541.64531475444,rural
308206.45757983223,798482.9252685071,2.595714272977414e-4,scott,71541.64531475444,rural
308206.45757983223,809009.6126165623,2.603083059607438e-4,scott,71541.64531475444,rural
308206.45757983223,819536.2999646176,2.599976839040699e-4,scott,71541.64531475444,rural
308206.45757983223,830062.9873126729,2.5911152030354647e-4,scott,71541.64531475444,rural
308206.45757983223,840589.6746607281,2.582436371473991e-4,scott,71541.64531475444,rural
308206.45757983223,851116.3620087834,2.580842917980939e-4,scott,71541.64531475444,rural
308206.45757983223,861643.0493568387,2.5938321769708266e-4,scott,71541.64531475444,rural
308206.45757983223,872169.736704894,2.6290368096341563e-4,scott,71541.64531475444,rural
308206.45757983223,882696.4240529493,2.69371591682665e-4,scott,71541.64531475444,rural
308206.45757983223,893223.1114010045,2.7942457714656184e-4,scott,71541.64531475444,rural
308206.45757983223,903749.7987490598,2.93566045335655e-4,scott,71541.64531475444,rural
308206.45757983223,914276.4860971151,3.121286896232913e-4,scott,71541.64531475444,rural
308206.45757983223,924803.1734451703,3.3525079369538355e-4,scott,71541.64531475444,rural
308206.45757983223,935329.8607932256,3.6286733535033616e-4,scott,71541.64531475444,rural
308206.45757983223,945856.5481412809,3.947164921760643e-4,scott,71541.64531475444,rural
308206.45757983223,956383.2354893362,4.303608856403645e-4,scott,71541.64531475444,rural
308206.45757983223,966909.9228373915,4.692218372151025e-4,scott,71541.64531475444,rural
308206.45757983223,977436.6101854467,5.106240454469501e-4,scott,71541.64531475444,rural
308206.45757983223,987963.297533502,5.538473738625668e-4,scott,71541.64531475444,rural
308206.45757983223,998489.9848815573,5.981818083506857e-4,scott,71541.64531475444,rural
308206.45757983223,1009016.6722296125,6.429810771071549e-4,scott,71541.64531475444,rural
308206.45757983223,1019543.3595776678,6.877099740478903e-4,scott,71541.64531475444,rural
308206.45757983223,1030070.0469257231,7.3198022525632e-4,scott,71541.64531475444,rural
308206.45757983223,1040596.7342737784,7.75570009649312e-4,scott,71541.64531475444,rural
308206.45757983223,1051123.4216218337,8.184232504868466e-4,scott,71541.64531475444,rural
308206.45757983223,1061650.1089698889,8.606267355556947e-4,scott,71541.64531475444,rural
308206.45757983223,1072176.7963179443,9.023660054075494e-4,scott,71541.64531475444,rural
308206.45757983223,1093230.1710140547,9.853134635074388e-4,scott,71541.64531475444,rural
315332.94972483354,240568.49582157747,1.0128421150455154e-4,scott,71541.64531475444,rural
315332.94972483354,251095.18316963274,1.0724985679595385e-4,scott,71541.64531475444,rural
