hhid,id,grappe,menage,vague,hhweight,hhsize,lat,lon,insecure
30093,14010,30,93,2,315.10354047179646,2,11.7256108112633,3.22465586476028,0
30112,14010,30,112,2,315.10354047179646,1,11.7256108112633,3.22465586476028,0
30122,14010,30,122,2,315.10354047179646,7,11.7256108112633,3.22465586476028,1
30132,14010,30,132,2,315.10354047179646,16,11.7256108112633,3.22465586476028,1
30151,14010,30,151,2,315.10354047179646,5,11.7256108112633,3.22465586476028,1
31001,14747,31,1,1,266.3910508481959,6,11.3963811,3.4470214,0
31001,14748,31,1,1,266.3910508481959,6,11.3963811,3.4470214,0
31011,14747,31,11,1,266.3910508481959,3,11.3963811,3.4470214,1
31011,14748,31,11,1,266.3910508481959,3,11.3963811,3.4470214,1
31022,14747,31,22,1,266.3910508481959,7,11.3963811,3.4470214,0
31022,14748,31,22,1,266.3910508481959,7,11.3963811,3.4470214,0
31032,14747,31,32,1,266.3910508481959,3,11.3963811,3.4470214,1
31032,14748,31,32,1,266.3910508481959,3,11.3963811,3.4470214,1
31042,14747,31,42,1,266.3910508481959,3,11.3963811,3.4470214,1
31042,14748,31,42,1,266.3910508481959,3,11.3963811,3.4470214,1
31053,14747,31,53,1,266.3910508481959,11,11.3963811,3.4470214,0
31053,14748,31,53,1,266.3910508481959,11,11.3963811,3.4470214,0
31063,14747,31,63,1,266.3910508481959,5,11.3963811,3.4470214,1
31063,14748,31,63,1,266.3910508481959,5,11.3963811,3.4470214,1
31073,14747,31,73,1,266.3910508481959,4,11.3963811,3.4470214,0
31073,14748,31,73,1,266.3910508481959,4,11.3963811,3.4470214,0
31084,14747,31,84,1,266.3910508481959,6,11.3963811,3.4470214,0
31084,14748,31,84,1,266.3910508481959,6,11.3963811,3.4470214,0
31094,14747,31,94,1,266.3910508481959,4,11.3963811,3.4470214,0
31094,14748,31,94,1,266.3910508481959,4,11.3963811,3.4470214,0
31104,14747,31,104,1,266.3910508481959,5,11.3963811,3.4470214,1
31104,14748,31,104,1,266.3910508481959,5,11.3963811,3.4470214,1
31115,14747,31,115,1,266.3910508481959,4,11.3963811,3.4470214,0
31115,14748,31,115,1,266.3910508481959,4,11.3963811,3.4470214,0
32001,14571,32,1,2,221.50826473354343,6,11.809464963153,3.38252917863429,0
32026,14571,32,26,2,221.50826473354343,10,11.809464963153,3.38252917863429,0
32038,14571,32,38,2,221.50826473354343,11,11.809464963153,3.38252917863429,0
32050,14571,32,50,2,221.50826473354343,5,11.809464963153,3.38252917863429,1
32074,14571,32,74,2,221.50826473354343,10,11.809464963153,3.38252917863429,1
32086,14571,32,86,2,221.50826473354343,6,11.809464963153,3.38252917863429,1
32098,14571,32,98,2,221.50826473354343,3,11.809464963153,3.38252917863429,1
32123,14571,32,123,2,221.50826473354343,7,11.809464963153,3.38252917863429,1
32135,14571,32,135,2,221.50826473354343,6,11.809464963153,3.38252917863429,1
32147,14571,32,147,2,221.50826473354343,3,11.809464963153,3.38252917863429,1
32171,14571,32,171,2,221.50826473354343,11,11.809464963153,3.38252917863429,1
32183,14571,32,183,2,221.50826473354343,4,11.809464963153,3.38252917863429,1
33004,14650,33,4,1,260.5856629721025,4,11.8555510556325,3.42064596712589,1
33019,14650,33,19,1,260.5856629721025,2,11.8555510556325,3.42064596712589,1
33034,14650,33,34,1,260.5856629721025,7,11.8555510556325,3.42064596712589,0
33049,14650,33,49,1,260.5856629721025,9,11.8555510556325,3.42064596712589,1
33065,14650,33,65,1,260.5856629721025,8,11.8555510556325,3.42064596712589,1
33080,14650,33,80,1,260.5856629721025,11,11.8555510556325,3.42064596712589,0
33095,14650,33,95,1,260.5856629721025,4,11.8555510556325,3.42064596712589,1
33110,14650,33,110,1,260.5856629721025,6,11.8555510556325,3.42064596712589,1
33126,14650,33,126,1,260.5856629721025,7,11.8555510556325,3.42064596712589,1
33141,14650,33,141,1,260.5856629721025,5,11.8555510556325,3.42064596712589,1
33156,14650,33,156,1,260.5856629721025,1,11.8555510556325,3.42064596712589,1
33171,14650,33,171,1,260.5856629721025,7,11.8555510556325,3.42064596712589,0
34016,14569,34,16,2,394.6578543435895,1,11.8544939719141,3.38351941667497,0
34030,14569,34,30,2,394.6578543435895,7,11.8544939719141,3.38351941667497,0
34043,14569,34,43,2,394.6578543435895,10,11.8544939719141,3.38351941667497,0
34069,14569,34,69,2,394.6578543435895,10,11.8544939719141,3.38351941667497,1
34082,14569,34,82,2,394.6578543435895,6,11.8544939719141,3.38351941667497,1
34096,14569,34,96,2,394.6578543435895,5,11.8544939719141,3.38351941667497,1
34122,14569,34,122,2,394.6578543435895,7,11.8544939719141,3.38351941667497,1
34135,14569,34,135,2,394.6578543435895,4,11.8544939719141,3.38351941667497,1
34148,14569,34,148,2,394.6578543435895,3,11.8544939719141,3.38351941667497,1
34175,14569,34,175,2,394.6578543435895,15,11.8544939719141,3.38351941667497,1
34188,14569,34,188,2,394.6578543435895,6,11.8544939719141,3.38351941667497,1
34201,14569,34,201,2,394.6578543435895,2,11.8544939719141,3.38351941667497,1
35010,14484,35,10,1,350.9192804178775,5,11.8656342,3.3770587,0
35030,14484,35,30,1,350.9192804178775,3,11.8656342,3.3770587,1
35050,14484,35,50,1,350.9192804178775,8,11.8656342,3.3770587,0
35069,14484,35,69,1,350.9192804178775,7,11.8656342,3.3770587,0
35089,14484,35,89,1,350.9192804178775,14,11.8656342,3.3770587,1
35109,14484,35,109,1,350.9192804178775,9,11.8656342,3.3770587,1
35128,14484,35,128,1,350.9192804178775,6,11.8656342,3.3770587,1
35148,14484,35,148,1,350.9192804178775,7,11.8656342,3.3770587,1
35167,14484,35,167,1,350.9192804178775,5,11.8656342,3.3770587,0
35187,14484,35,187,1,350.9192804178775,4,11.8656342,3.3770587,0
35207,14484,35,207,1,350.9192804178775,14,11.8656342,3.3770587,1
35226,14484,35,226,1,350.9192804178775,2,11.8656342,3.3770587,1
36035,14112,36,35,2,492.8669294575144,6,11.9008132908493,3.2673376891762,0
36035,14113,36,35,2,492.8669294575144,6,11.9008132908493,3.2673376891762,0
36053,14112,36,53,2,492.8669294575144,9,11.9008132908493,3.2673376891762,1
36053,14113,36,53,2,492.8669294575144,9,11.9008132908493,3.2673376891762,1
36071,14112,36,71,2,492.8669294575144,4,11.9008132908493,3.2673376891762,0
36071,14113,36,71,2,492.8669294575144,4,11.9008132908493,3.2673376891762,0
36107,14112,36,107,2,492.8669294575144,8,11.9008132908493,3.2673376891762,0
36107,14113,36,107,2,492.8669294575144,8,11.9008132908493,3.2673376891762,0
36125,14112,36,125,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36125,14113,36,125,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36143,14112,36,143,2,492.8669294575144,7,11.9008132908493,3.2673376891762,1
36143,14113,36,143,2,492.8669294575144,7,11.9008132908493,3.2673376891762,1
36179,14112,36,179,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36179,14113,36,179,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36196,14112,36,196,2,492.8669294575144,3,11.9008132908493,3.2673376891762,1
36196,14113,36,196,2,492.8669294575144,3,11.9008132908493,3.2673376891762,1
36214,14112,36,214,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36214,14113,36,214,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36250,14112,36,250,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36250,14113,36,250,2,492.8669294575144,4,11.9008132908493,3.2673376891762,1
36268,14112,36,268,2,492.8669294575144,3,11.9008132908493,3.2673376891762,1
36268,14113,36,268,2,492.8669294575144,3,11.9008132908493,3.2673376891762,1
36286,14112,36,286,2,492.8669294575144,5,11.9008132908493,3.2673376891762,1
36286,14113,36,286,2,492.8669294575144,5,11.9008132908493,3.2673376891762,1
37004,14357,37,4,1,252.8635080935757,5,10.6369231,3.3176754,1
37009,14357,37,9,1,252.8635080935757,5,10.6369231,3.3176754,0
37015,14357,37,15,1,252.8635080935757,8,10.6369231,3.3176754,0
37021,14357,37,21,1,252.8635080935757,7,10.6369231,3.3176754,1
37027,14357,37,27,1,252.8635080935757,5,10.6369231,3.3176754,0
37033,14357,37,33,1,252.8635080935757,8,10.6369231,3.3176754,1
37039,14357,37,39,1,252.8635080935757,15,10.6369231,3.3176754,1
37045,14357,37,45,1,252.8635080935757,11,10.6369231,3.3176754,0
37051,14357,37,51,1,252.8635080935757,4,10.6369231,3.3176754,1
37056,14357,37,56,1,252.8635080935757,10,10.6369231,3.3176754,1
37062,14357,37,62,1,252.8635080935757,5,10.6369231,3.3176754,1
37068,14357,37,68,1,252.8635080935757,5,10.6369231,3.3176754,0
38003,15160,38,3,2,353.65920528634575,4,11.1403509,3.6024739,1
38011,15160,38,11,2,353.65920528634575,10,11.1403509,3.6024739,1
38020,15160,38,20,2,353.65920528634575,3,11.1403509,3.6024739,1
38038,15160,38,38,2,353.65920528634575,4,11.1403509,3.6024739,1
38047,15160,38,47,2,353.65920528634575,7,11.1403509,3.6024739,1
38055,15160,38,55,2,353.65920528634575,4,11.1403509,3.6024739,1
38073,15160,38,73,2,353.65920528634575,11,11.1403509,3.6024739,1
38082,15160,38,82,2,353.65920528634575,8,11.1403509,3.6024739,1
38091,15160,38,91,2,353.65920528634575,3,11.1403509,3.6024739,1
38108,15160,38,108,2,353.65920528634575,4,11.1403509,3.6024739,0
38117,15160,38,117,2,353.65920528634575,5,11.1403509,3.6024739,0
38126,15160,38,126,2,353.65920528634575,12,11.1403509,3.6024739,0
39001,15287,39,1,2,452.7491602911546,8,10.9276494,3.6920386,1
39020,15287,39,20,2,452.7491602911546,4,10.9276494,3.6920386,0
39030,15287,39,30,2,452.7491602911546,15,10.9276494,3.6920386,1
39040,15287,39,40,2,452.7491602911546,7,10.9276494,3.6920386,0
39059,15287,39,59,2,452.7491602911546,12,10.9276494,3.6920386,1
39078,15287,39,78,2,452.7491602911546,13,10.9276494,3.6920386,1
39098,15287,39,98,2,452.7491602911546,7,10.9276494,3.6920386,1
39107,15287,39,107,2,452.7491602911546,15,10.9276494,3.6920386,0
39117,15287,39,117,2,452.7491602911546,11,10.9276494,3.6920386,0
39127,15287,39,127,2,452.7491602911546,8,10.9276494,3.6920386,1
39136,15287,39,136,2,452.7491602911546,4,10.9276494,3.6920386,1
39146,15287,39,146,2,452.7491602911546,4,10.9276494,3.6920386,0
40001,14357,40,1,1,230.72870811615977,3,10.6370129,3.3173808,0
40010,14357,40,10,1,230.72870811615977,8,10.6370129,3.3173808,1
40018,14357,40,18,1,230.72870811615977,5,10.6370129,3.3173808,1
40027,14357,40,27,1,230.72870811615977,11,10.6370129,3.3173808,1
40036,14357,40,36,1,230.72870811615977,7,10.6370129,3.3173808,1
40044,14357,40,44,1,230.72870811615977,4,10.6370129,3.3173808,1
40053,14357,40,53,1,230.72870811615977,2,10.6370129,3.3173808,0
40062,14357,40,62,1,230.72870811615977,10,10.6370129,3.3173808,1
40070,14357,40,70,1,230.72870811615977,5,10.6370129,3.3173808,1
40079,14357,40,79,1,230.72870811615977,5,10.6370129,3.3173808,0
40088,14357,40,88,1,230.72870811615977,3,10.6370129,3.3173808,1
40096,14357,40,96,1,230.72870811615977,7,10.6370129,3.3173808,1
41011,364,41,11,2,187.0648105509011,4,10.2024180907756,1.07705662027001,1
41024,364,41,24,2,187.0648105509011,6,10.2024180907756,1.07705662027001,1
41048,364,41,48,2,187.0648105509011,7,10.2024180907756,1.07705662027001,1
41061,364,41,61,2,187.0648105509011,3,10.2024180907756,1.07705662027001,0
41073,364,41,73,2,187.0648105509011,5,10.2024180907756,1.07705662027001,1
41098,364,41,98,2,187.0648105509011,1,10.2024180907756,1.07705662027001,1
41110,364,41,110,2,187.0648105509011,6,10.2024180907756,1.07705662027001,1
41123,364,41,123,2,187.0648105509011,5,10.2024180907756,1.07705662027001,1
41147,364,41,147,2,187.0648105509011,11,10.2024180907756,1.07705662027001,1
41160,364,41,160,2,187.0648105509011,3,10.2024180907756,1.07705662027001,1
41172,364,41,172,2,187.0648105509011,5,10.2024180907756,1.07705662027001,0
41197,364,41,197,2,187.0648105509011,5,10.2024180907756,1.07705662027001,1
42009,364,42,9,1,216.48181430423867,6,10.1831500651315,1.09830784611404,1
42019,364,42,19,1,216.48181430423867,4,10.1831500651315,1.09830784611404,0
42030,364,42,30,1,216.48181430423867,2,10.1831500651315,1.09830784611404,1
42040,364,42,40,1,216.48181430423867,4,10.1831500651315,1.09830784611404,1
42050,364,42,50,1,216.48181430423867,5,10.1831500651315,1.09830784611404,1
42060,364,42,60,1,216.48181430423867,1,10.1831500651315,1.09830784611404,1
42070,364,42,70,1,216.48181430423867,4,10.1831500651315,1.09830784611404,0
42080,364,42,80,1,216.48181430423867,3,10.1831500651315,1.09830784611404,1
42090,364,42,90,1,216.48181430423867,5,10.1831500651315,1.09830784611404,0
42100,364,42,100,1,216.48181430423867,4,10.1831500651315,1.09830784611404,1
42111,364,42,111,1,216.48181430423867,4,10.1831500651315,1.09830784611404,0
42121,364,42,121,1,216.48181430423867,1,10.1831500651315,1.09830784611404,0
43003,166,43,3,1,224.17962425956375,1,10.2542528,0.9442507,1
43009,166,43,9,1,224.17962425956375,4,10.2542528,0.9442507,1
43015,166,43,15,1,224.17962425956375,6,10.2542528,0.9442507,1
43021,166,43,21,1,224.17962425956375,6,10.2542528,0.9442507,1
43028,166,43,28,1,224.17962425956375,3,10.2542528,0.9442507,1
43034,166,43,34,1,224.17962425956375,6,10.2542528,0.9442507,1
43040,166,43,40,1,224.17962425956375,4,10.2542528,0.9442507,1
43046,166,43,46,1,224.17962425956375,7,10.2542528,0.9442507,1
43053,166,43,53,1,224.17962425956375,5,10.2542528,0.9442507,1
43059,166,43,59,1,224.17962425956375,6,10.2542528,0.9442507,1
43065,166,43,65,1,224.17962425956375,5,10.2542528,0.9442507,1
43071,166,43,71,1,224.17962425956375,6,10.2542528,0.9442507,1
44016,620,44,16,2,216.050401992053,2,10.2088575297967,1.21655101887882,0
44016,621,44,16,2,216.050401992053,2,10.2088575297967,1.21655101887882,0
44027,620,44,27,2,216.050401992053,9,10.2088575297967,1.21655101887882,0
44027,621,44,27,2,216.050401992053,9,10.2088575297967,1.21655101887882,0
44038,620,44,38,2,216.050401992053,6,10.2088575297967,1.21655101887882,0
44038,621,44,38,2,216.050401992053,6,10.2088575297967,1.21655101887882,0
44060,620,44,60,2,216.050401992053,4,10.2088575297967,1.21655101887882,1
44060,621,44,60,2,216.050401992053,4,10.2088575297967,1.21655101887882,1
44072,620,44,72,2,216.050401992053,1,10.2088575297967,1.21655101887882,1
44072,621,44,72,2,216.050401992053,1,10.2088575297967,1.21655101887882,1
44083,620,44,83,2,216.050401992053,6,10.2088575297967,1.21655101887882,1
44083,621,44,83,2,216.050401992053,6,10.2088575297967,1.21655101887882,1
44105,620,44,105,2,216.050401992053,2,10.2088575297967,1.21655101887882,1
44105,621,44,105,2,216.050401992053,2,10.2088575297967,1.21655101887882,1
44116,620,44,116,2,216.050401992053,6,10.2088575297967,1.21655101887882,1
44116,621,44,116,2,216.050401992053,6,10.2088575297967,1.21655101887882,1
44127,620,44,127,2,216.050401992053,6,10.2088575297967,1.21655101887882,1
44127,621,44,127,2,216.050401992053,6,10.2088575297967,1.21655101887882,1
44150,620,44,150,2,216.050401992053,3,10.2088575297967,1.21655101887882,1
44150,621,44,150,2,216.050401992053,3,10.2088575297967,1.21655101887882,1
44161,620,44,161,2,216.050401992053,4,10.2088575297967,1.21655101887882,0
44161,621,44,161,2,216.050401992053,4,10.2088575297967,1.21655101887882,0
44172,620,44,172,2,216.050401992053,3,10.2088575297967,1.21655101887882,1
44172,621,44,172,2,216.050401992053,3,10.2088575297967,1.21655101887882,1
45002,360,45,2,1,253.83095366637824,7,10.2937169,1.0770462,1
45012,360,45,12,1,253.83095366637824,5,10.2937169,1.0770462,1
45021,360,45,21,1,253.83095366637824,3,10.2937169,1.0770462,1
45031,360,45,31,1,253.83095366637824,2,10.2937169,1.0770462,1
45040,360,45,40,1,253.83095366637824,6,10.2937169,1.0770462,1
45050,360,45,50,1,253.83095366637824,5,10.2937169,1.0770462,0
45059,360,45,59,1,253.83095366637824,3,10.2937169,1.0770462,1
45069,360,45,69,1,253.83095366637824,5,10.2937169,1.0770462,1
45078,360,45,78,1,253.83095366637824,7,10.2937169,1.0770462,1
45088,360,45,88,1,253.83095366637824,2,10.2937169,1.0770462,1
45097,360,45,97,1,253.83095366637824,6,10.2937169,1.0770462,1
45107,360,45,107,1,253.83095366637824,3,10.2937169,1.0770462,1
46008,273,46,8,2,285.38620742661305,5,10.409627831541,1.02136155590415,1
46015,273,46,15,2,285.38620742661305,3,10.409627831541,1.02136155590415,1
46022,273,46,22,2,285.38620742661305,8,10.409627831541,1.02136155590415,0
46035,273,46,35,2,285.38620742661305,5,10.409627831541,1.02136155590415,1
46042,273,46,42,2,285.38620742661305,9,10.409627831541,1.02136155590415,0
46049,273,46,49,2,285.38620742661305,5,10.409627831541,1.02136155590415,0
46062,273,46,62,2,285.38620742661305,8,10.409627831541,1.02136155590415,0
46069,273,46,69,2,285.38620742661305,9,10.409627831541,1.02136155590415,0
46076,273,46,76,2,285.38620742661305,7,10.409627831541,1.02136155590415,1
46089,273,46,89,2,285.38620742661305,4,10.409627831541,1.02136155590415,1
46096,273,46,96,2,285.38620742661305,6,10.409627831541,1.02136155590415,1
46103,273,46,103,2,285.38620742661305,5,10.409627831541,1.02136155590415,1
47011,91,47,11,2,209.25529141585835,5,10.4734612209722,0.897754300385714,1
47033,91,47,33,2,209.25529141585835,6,10.4734612209722,0.897754300385714,1
47044,91,47,44,2,209.25529141585835,4,10.4734612209722,0.897754300385714,0
47056,91,47,56,2,209.25529141585835,9,10.4734612209722,0.897754300385714,1
47078,91,47,78,2,209.25529141585835,8,10.4734612209722,0.897754300385714,0
47089,91,47,89,2,209.25529141585835,6,10.4734612209722,0.897754300385714,1
47100,91,47,100,2,209.25529141585835,6,10.4734612209722,0.897754300385714,1
47122,91,47,122,2,209.25529141585835,6,10.4734612209722,0.897754300385714,0
47133,91,47,133,2,209.25529141585835,4,10.4734612209722,0.897754300385714,1
47145,91,47,145,2,209.25529141585835,8,10.4734612209722,0.897754300385714,1
47167,91,47,167,2,209.25529141585835,6,10.4734612209722,0.897754300385714,1
47178,91,47,178,2,209.25529141585835,2,10.4734612209722,0.897754300385714,1
48006,25,48,6,1,239.07126895903204,3,10.441826,0.8127798,1
48013,25,48,13,1,239.07126895903204,8,10.441826,0.8127798,1
48019,25,48,19,1,239.07126895903204,8,10.441826,0.8127798,0
48025,25,48,25,1,239.07126895903204,5,10.441826,0.8127798,1
48031,25,48,31,1,239.07126895903204,7,10.441826,0.8127798,0
48038,25,48,38,1,239.07126895903204,6,10.441826,0.8127798,0
48044,25,48,44,1,239.07126895903204,3,10.441826,0.8127798,1
48050,25,48,50,1,239.07126895903204,3,10.441826,0.8127798,1
48056,25,48,56,1,239.07126895903204,9,10.441826,0.8127798,0
48063,25,48,63,1,239.07126895903204,5,10.441826,0.8127798,1
48069,25,48,69,1,239.07126895903204,5,10.441826,0.8127798,1
48075,25,48,75,1,239.07126895903204,2,10.441826,0.8127798,1
49004,156,49,4,2,272.5587587031428,6,10.4584732046351,0.962485307827592,1
49014,156,49,14,2,272.5587587031428,4,10.4584732046351,0.962485307827592,0
49034,156,49,34,2,272.5587587031428,10,10.4584732046351,0.962485307827592,1
49044,156,49,44,2,272.5587587031428,7,10.4584732046351,0.962485307827592,1
49054,156,49,54,2,272.5587587031428,3,10.4584732046351,0.962485307827592,1
49075,156,49,75,2,272.5587587031428,7,10.4584732046351,0.962485307827592,1
49085,156,49,85,2,272.5587587031428,5,10.4584732046351,0.962485307827592,0
49095,156,49,95,2,272.5587587031428,6,10.4584732046351,0.962485307827592,1
49115,156,49,115,2,272.5587587031428,8,10.4584732046351,0.962485307827592,1
49125,156,49,125,2,272.5587587031428,7,10.4584732046351,0.962485307827592,1
49135,156,49,135,2,272.5587587031428,7,10.4584732046351,0.962485307827592,1
49156,156,49,156,2,272.5587587031428,7,10.4584732046351,0.962485307827592,1
50004,186,50,4,1,204.63755189092385,7,10.5718491319567,0.991017306223512,0
50004,187,50,4,1,204.63755189092385,7,10.5718491319567,0.991017306223512,0
50013,186,50,13,1,204.63755189092385,5,10.5718491319567,0.991017306223512,1
50013,187,50,13,1,204.63755189092385,5,10.5718491319567,0.991017306223512,1
50021,186,50,21,1,204.63755189092385,3,10.5718491319567,0.991017306223512,1
50021,187,50,21,1,204.63755189092385,3,10.5718491319567,0.991017306223512,1
50030,186,50,30,1,204.63755189092385,6,10.5718491319567,0.991017306223512,1
50030,187,50,30,1,204.63755189092385,6,10.5718491319567,0.991017306223512,1
50039,186,50,39,1,204.63755189092385,4,10.5718491319567,0.991017306223512,1
50039,187,50,39,1,204.63755189092385,4,10.5718491319567,0.991017306223512,1
